,IWRmultiplier,RESloss,TBDmultiplier,M_Imultiplier,ShoshoneDMND,ENVflows,EVAdelta,XBM_mu0,XBM_sigma0,XBM_mu1,XBM_sigma1,XBM_p00,XBM_p11,shift,Controlvariable
3600507,0.06888076726663718,0.0204636503229073,0.028560375890812364,0.04617501607744383,0.03402845515877547,0.0163297937660125,0.04436857098232645,0.13158079981597864,0.030776968659714913,0.06963389604853289,0.024666052612665947,0.05821242118152858,0.030449587023910162,0.357500279742617,0.03150512637409615
3600603,0.11656760420615787,0.02221539866359721,0.01812315001286732,0.019280015815673974,0.03957456789142017,0.018659254905858257,0.035961243583478714,0.2572168941335857,0.04889169867140815,0.0406974550542213,0.029952533754029162,0.0678497082590768,0.03562270290014609,0.08357604989437438,0.023751775218774602
3600642,0.13814889865688834,0.056447343698323625,0.08736534552662725,0.05332636187606212,0.08369795479805098,0.04813597649787742,0.06281721818308053,0.12886336859409175,0.0542406337828357,0.09816799774224033,0.06571477256335864,0.05756465862829134,0.06414811212887997,0.18718541015348567,0.05435078995587148
3600645,0.20202546899145696,0.02129626521914156,0.02499845417868948,0.037557321330175066,0.05131983862744001,0.029289205781022124,0.040859588972896,0.2115095897839664,0.04170460233732491,0.05879858760055736,0.03889899271550533,0.09602636004319012,0.04744805977827481,0.1203514212245088,0.026202295875610026
3600658,0.17848525271018448,0.030963041982344067,0.0267303332841754,0.03943427634735152,0.06471073604931389,0.05164334232915098,0.03448437273195641,0.2837202983741461,0.06437170352687707,0.05070794634994199,0.03299222578085928,0.08085788051090824,0.053494357674528786,0.06218763261549635,0.037926853903119055
3600660,0.3729604024061146,0.052975579408441616,0.05252414004314435,0.04057571420327034,0.0530111287338594,0.05148360866209852,0.046604408778732426,0.11150113114555726,0.05123438668324322,0.04389122351490353,0.0361450362137432,0.053960691918707074,0.051332986527711656,0.047773719234993205,0.03808475529401892
3600671,0.15462170115093746,0.029517057119752926,0.02731302309202289,0.02952911248048662,0.07032222925131401,0.04092937111391415,0.053253802750396685,0.30814901565217523,0.0541720551095458,0.05350727447488938,0.03373231631393564,0.07183767419166928,0.04784286643532186,0.04944043016493975,0.03581807571061296
3600687,0.02734893191355621,0.026769384155829908,0.04011214457307992,0.03286090743054117,0.038577119517171465,0.02678653796551416,0.016812394635316998,0.11435146070785834,0.04064762861030878,0.07621857755746966,0.020747238360001842,0.06880794005973548,0.03565389431453568,0.3673214316202497,0.02909949496539885
3600709,0.1348493270708548,0.029446385112656855,0.03050572914790252,0.02859063673373517,0.10338148423088916,0.03130547164822565,0.03844577994148655,0.29311456153307514,0.061134342142573135,0.03733113848624723,0.029486864220601226,0.06660214080195527,0.04027629731148906,0.043898186621261236,0.03365053021468874
3600725,0.12794716939524373,0.04555684636948185,0.031754066688641995,0.03428562634659444,0.04462880171302221,0.03654345154184691,0.05176575813346072,0.2719203427135198,0.05409752601860759,0.05526462512477365,0.034662793148508966,0.062327989686109364,0.0458461245376286,0.08800040047518387,0.035121336219494134
3600728,0.15525923132357702,0.056649289452718764,0.059010531295941984,0.05446859565283562,0.0718129935903346,0.062285471416001874,0.06113566715487244,0.3185330715957893,0.07333360693771833,0.06369776608733405,0.056024173520786716,0.08363661772459621,0.06080472383137527,0.07355370243119957,0.05276905978177604
3600729,0.10883346819773827,0.032236658296506085,0.024708100669015,0.015671334487296497,0.044665601427558085,0.04700760600329136,0.03808505755179789,0.2934868722571201,0.07079023555164657,0.041061520722065765,0.031709772817028824,0.060409892361145176,0.03363054777996451,0.09298094568875423,0.0393764071584983
