,10yrs_10prc,10yrs_20prc,10yrs_30prc,10yrs_40prc,10yrs_50prc,10yrs_60prc,10yrs_70prc,10yrs_80prc,10yrs_90prc,10yrs_100prc,20yrs_10prc,20yrs_20prc,20yrs_30prc,20yrs_40prc,20yrs_50prc,20yrs_60prc,20yrs_70prc,20yrs_80prc,20yrs_90prc,20yrs_100prc,30yrs_10prc,30yrs_20prc,30yrs_30prc,30yrs_40prc,30yrs_50prc,30yrs_60prc,30yrs_70prc,30yrs_80prc,30yrs_90prc,30yrs_100prc,40yrs_10prc,40yrs_20prc,40yrs_30prc,40yrs_40prc,40yrs_50prc,40yrs_60prc,40yrs_70prc,40yrs_80prc,40yrs_90prc,40yrs_100prc,50yrs_10prc,50yrs_20prc,50yrs_30prc,50yrs_40prc,50yrs_50prc,50yrs_60prc,50yrs_70prc,50yrs_80prc,50yrs_90prc,50yrs_100prc,60yrs_10prc,60yrs_20prc,60yrs_30prc,60yrs_40prc,60yrs_50prc,60yrs_60prc,60yrs_70prc,60yrs_80prc,60yrs_90prc,60yrs_100prc,70yrs_10prc,70yrs_20prc,70yrs_30prc,70yrs_40prc,70yrs_50prc,70yrs_60prc,70yrs_70prc,70yrs_80prc,70yrs_90prc,70yrs_100prc,80yrs_10prc,80yrs_20prc,80yrs_30prc,80yrs_40prc,80yrs_50prc,80yrs_60prc,80yrs_70prc,80yrs_80prc,80yrs_90prc,80yrs_100prc,90yrs_10prc,90yrs_20prc,90yrs_30prc,90yrs_40prc,90yrs_50prc,90yrs_60prc,90yrs_70prc,90yrs_80prc,90yrs_90prc,90yrs_100prc,100yrs_10prc,100yrs_20prc,100yrs_30prc,100yrs_40prc,100yrs_50prc,100yrs_60prc,100yrs_70prc,100yrs_80prc,100yrs_90prc,100yrs_100prc
0,0.0,0.0,0.0,0.013846887822426157,0.04087797536004689,0.03609194569561114,0.047318677183803226,0.01784914731946341,0.018482452385648607,0.012628940923317233,0.0,0.0,0.04061199975189633,0.08553463907007364,0.061561270512323074,0.04692366392027669,0.04023365460920614,0.01947298929423491,0.03250615876533047,0.0,0.0,0.020411150739462647,0.06471574792095836,0.08933553119229776,0.03987270031736545,0.03298940521324978,0.04923848914477624,0.026298250827511138,0.034736693477473546,0.0,0.0343494073507441,0.03783757108496233,0.0803954548373097,0.0759544934296098,0.030969285373903865,0.038008746041199415,0.06518454468251988,0.0238663375311704,0.033249703038966794,0.0,0.019942387886653035,0.05376856174650346,0.06517132795235869,0.06535763760749191,0.03235817720620271,0.05262317434343611,0.0735562455751877,0.021021368707136,0.07048642201061939,0.0,0.04775606323078907,0.05504861954008233,0.06349911429512822,0.05990422477880364,0.04611105271363625,0.07182911111852452,0.06861526926209383,0.02678636496983644,0.07308145338530747,0.0,0.04353293279884507,0.04696176108004413,0.07309930837051803,0.06886959696589712,0.06801101795139941,0.08278313826699357,0.05096626635577539,0.05600439367439214,0.0,0.0,0.04276309742494011,0.05859124929717874,0.08422396034022417,0.0924079843556449,0.07326712739530317,0.06403554024330194,0.06491011562945193,0.12471468953373721,0.0,0.0,0.05861559997021748,0.08998517882561341,0.11893699001146396,0.09821449226812162,0.05418008178124312,0.06204093016030676,0.047738153953102436,0.0,0.0,0.0,0.06493515426999452,0.07210333081807285,0.10851070921224626,0.1595039778793238,0.11142614410211527,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.03593868751365792,0.0018508982285314612,0.006381732957835173,0.0013657982807976365,0.00024517789546185664,0.0004788943510540822,0.005339169334830696,0.0,0.0,0.00435721899969721,0.0038623767093319827,0.004818618625287208,0.002672631997470587,4.636268129631915e-06,0.000664450164037822,0.0004706302048648192,0.0,0.0,0.0028644812701119626,0.0033249381426391222,0.0033824060968958847,0.0003951951688355715,5.528890205663828e-07,0.0002641743348218428,0.0008868474920623592,0.003442078333903642,0.0,0.015328589815886917,0.0005167336928165733,0.0029538866836217315,0.000453773519426548,0.00033106926396042624,0.00036900507833081964,0.00046317731683431784,0.0011993310560803883,0.01306882780276264,0.0,0.0004366675530879105,0.0045394329740066075,0.0007661552601908594,0.00021447537372398795,0.0005503094729560898,0.0005163066424461737,0.0007924820848380643,0.007787352034969941,0.03454731780253839,0.0,0.00037303086186080137,0.0007858149028173722,2.6997034122233643e-05,0.0004617514460476535,0.00047168717057877174,0.00016765939178575717,0.001105921432813295,0.011677086997507247,0.21747949618209217,0.0,0.000652550417910458,0.0001970172632812517,0.00047490624157231487,0.0003707901023177751,0.00015357148701489187,0.0007888752067846116,0.007367692049115915,0.03103003858465414,0.0,0.0,0.000547908799280572,0.000978275765265324,0.00013286962127601054,0.00031628094642244253,0.0008587185758821558,0.0029907264134950706,0.017696372933689086,0.08218253085972671,0.0,0.0,0.0008239424430520614,0.0004011267189288903,0.0004319853988198341,0.0006828131145728555,0.007198899624251243,0.01195189278733333,0.010911514346447881,0.0,0.0,0.0,0.0006346447696314872,0.00456085974063114,0.018769624376460015,0.015946279155881204,0.06380855080402359,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0002681161264294074,0.015913279225360788,0.014925341624651978,0.005626118568500038,0.00020387286504397473,0.00028461144563340923,0.0008443266134984251,0.0,0.0,0.0006856599170833588,0.0075563653233640116,0.005878736240530702,0.0014582472371110766,0.0002637975689322447,0.0003801060912942411,0.00048491827366015094,0.0,0.0,0.003941177366924675,0.004584400224769136,0.007583148444040733,0.00020471205338312704,1.7308440971142147e-05,1.3441603469166452e-06,0.0005594323684003921,0.0006643533564986148,0.0,0.026578629294001788,0.008456338419614018,0.0016001033354918759,0.00112716818475056,8.034389174738088e-06,7.07096895156134e-05,0.0002495269654576582,1.5164079910978678e-05,0.0009235306880718275,0.0,0.006249036501848271,0.0013383196513718776,0.0007542829474994628,2.9212244791465558e-05,1.0936382663917499e-05,3.098133509737977e-06,0.0004015310547010875,0.0005239249281271396,0.0036097351851976933,0.0,0.0006195785005423948,0.00027446144975107334,9.503471407601438e-07,3.749705351818733e-05,2.8132481447729063e-06,0.00026106496478528474,8.76381262349124e-06,0.0003330582336775745,0.06931985734655166,0.0,0.0005149219392474036,1.01626053236048e-05,2.2924246202316034e-05,1.4136807601206058e-06,0.0004382033285220688,0.0003768175435890919,0.0006566445860187731,0.0009423563305303029,0.0,0.0,0.00010765680053825832,2.7851322714655957e-05,7.665390279743e-06,0.0002804779377207911,0.00012349274820699918,6.37597105614951e-05,0.0018161582836749846,0.0683394323434049,0.0,0.0,1.3601220278935955e-06,3.694131405695966e-05,0.00011746776112619983,1.8518049643700962e-06,0.00023620115087064075,0.005579621559826831,0.03260282644495838,0.0,0.0,0.0,3.3961054812792213e-06,0.0010452980821521463,0.003130402819581768,0.02747645357555717,0.0024367405573803014,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.004584819111960958,0.011898632361149186,0.005497311527166926,7.468156384815572e-05,1.255262733568241e-05,5.939406228394617e-06,0.0007983739282440006,0.0,0.0,0.013460139004272786,0.02299527154702652,1.3006452910691024e-05,3.671943009253553e-05,4.316990635699902e-05,1.1973563540323973e-05,0.0012922437540590082,0.0,0.0,0.01434703883663635,0.017531756865538428,0.0002091656480066595,1.547950542746257e-06,4.630605029753987e-06,0.00011192986767327717,0.0014486256051217117,0.0013998027054250572,0.0,0.005137794629951231,0.02272984472043682,0.0009364075650765136,9.988024765039683e-07,9.805793292005927e-05,4.136348747074692e-06,0.00013196938353809973,0.0030780362386569893,0.004408970996781614,0.0,0.0063596522178238635,0.0023023914793217637,0.000535198523451963,0.0001063414415283237,2.913842823570878e-05,2.3975894978822687e-05,0.0011294918691722167,0.002213756881421003,0.006154218265201572,0.0,0.002862658651064276,0.0006176741229666494,0.0002022092541356102,0.00024564689155992525,0.0001483055811304368,0.00018162411348165985,0.0031833058223643684,0.00393954582569267,1.726924604228408e-05,0.0,0.001103718350225047,0.00023245829901641368,0.0004016066725716083,5.7155878707915164e-05,0.0001228928336318713,0.0016347953125758208,0.0020193716773300174,0.004488190005972337,0.0,0.0,0.0006071291765027409,0.0007590432200986763,0.00020930955171849508,0.00012352320878661338,0.0021275848754999105,0.0037515554414305763,0.005127122830920872,8.682911343627087e-05,0.0,0.0,0.0006087118968597371,1.2341381248948124e-05,0.00020340165968779633,0.0034136550834718005,0.0010510871081697015,0.005167864198789007,0.00035531075089134667,0.0,0.0,0.0,0.0001593190573299097,0.0031409203655363704,0.011266642531461812,0.03266628387432602,0.007864717057986192,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.005750340537560739,0.0001535255117408596,0.0002443300624164202,4.181707946915303e-06,0.0002614798806386265,0.0006618833269416147,0.0006741574205647582,0.0,0.0,0.000444286666603122,4.6132097630824376e-07,1.5574971312659613e-09,0.00011631184044136322,3.5806535852334065e-05,0.001108859813322205,0.0004615761649979788,0.0,0.0,0.000868222540008734,7.523515753726784e-06,0.0003332116684336972,9.136613026461404e-05,4.0147740387741493e-07,0.000277392338498883,0.00018044083589185966,0.0003467949882580701,0.0,0.011993786917301574,0.0001241775102813758,0.0002891808252134531,0.00021200653603281605,2.393123855970458e-06,2.0874200647558183e-05,0.0009887336406175784,8.041190851482138e-05,0.0020057714456470643,0.0,0.0004298736483602239,0.0006518943418953871,0.000192374078201607,0.00030361904781750493,1.6851404821549565e-05,0.00021843398317544782,0.00035665994523026434,0.00012213807034155977,0.006098424631556076,0.0,0.0011659087533925083,0.00035034660057109424,0.00024672015437854355,2.1380634254497544e-05,0.0001677886438475884,0.0007151635055864247,0.0005324941293337604,0.00468326669301633,0.0004648944338279115,0.0,0.00070948275335736,5.956106443716358e-05,3.987525107951306e-05,0.00019863210579174062,0.0006627252095177116,7.819593194846597e-06,0.00014123304153257354,0.006504627353171588,0.0,0.0,6.879055801412015e-05,1.1189528807742377e-05,0.0005318560890900104,0.00026819276913048196,0.00011044718706920698,5.536328459487816e-05,0.0012692476467156544,0.0019563512682498896,0.0,0.0,0.00027576669054285574,0.00027465735565412874,3.867552437508692e-05,7.378399134294611e-05,0.00016694886114565488,0.00014796370220082622,0.018365966711992754,0.0,0.0,0.0,7.918556984565228e-07,6.998315867789984e-05,0.004167564640038646,0.04036592832483954,0.08515231054707784,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.002203201827411516,1.2829090769717055e-06,0.0002740272366614782,0.0008830309270183578,0.00263650621595668,0.00064289234628645,0.0011575986903074043,0.0,0.0,0.005846093589512158,0.00015925229508773064,5.2504480343995574e-05,0.00013978392172897536,0.0011638728653948771,0.000742141945449637,0.0006147115298560379,0.0,0.0,0.0004978866281085681,5.424991769320542e-05,0.0003031966983901846,0.0007990285810187681,0.0009495926576397196,0.0009935016465639768,0.0007611036036058172,0.0006143759715075969,0.0,0.01795428018798606,2.1927487454775907e-05,9.239807181693482e-05,0.0006800157589023081,0.0007704856853015807,0.0009642239856670898,0.0009861798335806249,9.65181648245883e-05,0.0026387925255453304,0.0,8.632431205457536e-05,9.08724371306846e-07,0.00019244862412048924,0.0003794527305699402,0.0010652504209403002,0.0008126123060091528,0.0018151402994234234,0.00021201173487672698,0.004605698572708206,0.0,7.19201091189392e-05,0.0001969263002504773,0.00012676875359696194,0.0007388731852832064,0.0008021896827311581,0.001005674937594625,0.0005382804381015571,0.005904730530859936,0.003699955824306156,0.0,0.0003475289710415108,0.00010901862837597864,0.000447884964279166,0.000994377984672501,0.0007950138334192891,0.0011202896357760395,0.0007306485010895036,0.01017287364254349,0.0,0.0,0.0004485736879009661,0.0005926658446679944,0.00058983161512971,0.0009063255941657022,0.0007659575614483716,0.0011314609393812125,0.015147994222444394,0.008371221042634547,0.0,0.0,0.0003319888671383664,0.00027949057112430786,0.0013750547419963954,0.0020536298771676176,0.0024834343771386047,0.017872268350300202,0.0012507164794688386,0.0,0.0,0.0,0.0021099522881184996,0.010293900061788541,0.011191645420162266,0.008952789332161815,0.01814484708980235,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.01047910803885288,0.0004105891599138767,6.788748306763015e-05,0.0005454210260220638,0.0006241115846473688,3.476877655927968e-05,0.003683820967010476,0.0,0.0,0.00026142019282027196,0.0023310704755251654,0.00019977597009790404,0.00014490387218224487,0.0003554721982729214,2.4842179675466092e-05,1.6785073776892645e-05,0.0,0.0,0.003264899535579291,0.0018360266298874661,0.0009163331026811328,0.000261224288283457,0.0004908702705659351,1.3753121681947533e-05,3.258248534443453e-05,0.00032318669236031106,0.0,0.021911276198783747,0.0022193494298269334,0.001884151209539997,0.0009880741310085428,0.0004522774030727428,7.655689205721128e-05,4.296922709590145e-05,5.379437960029154e-05,0.001440219874598081,0.0,0.0012235672701469413,0.0007205137330631439,0.0014736120540032038,0.0008414639553748771,1.267846669672501e-05,1.7230089631725676e-05,7.161139179534537e-06,0.0023558772317857635,0.002278132435757474,0.0,0.001733884735551472,0.0019830338595682173,0.001802151240081984,0.00010050229703439939,1.2794971748775197e-07,8.07640974685997e-05,2.5180772222133108e-05,0.005285969409993152,3.564732122107728e-05,0.0,0.0011798243020183508,0.0007955711983743674,2.3235641106289506e-05,1.316537269602236e-05,4.784851067063389e-05,4.18217938306098e-05,0.0011216757271240718,0.008880904971122927,0.0,0.0,0.0007666041949503377,9.137634667810701e-07,3.643734977076818e-07,8.522087993567684e-05,4.4599626739527665e-06,6.401903767139228e-05,0.006578244489354623,0.0019305299262573072,0.0,0.0,3.5739170056725555e-06,3.2490834545040315e-06,0.00011740281361150018,1.0101752228819372e-05,0.0007161996120164105,0.002091837299066479,0.002598019501761528,0.0,0.0,0.0,3.851908115759528e-05,0.00036160891043668375,0.006163295873484076,0.009313157066561106,0.01150196695093697,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0709226209726862,0.06268102827847755,0.10652632377052029,0.14637539640412778,0.21747620179568639,0.24407441211041547,0.21604552272183608,0.0,0.0,0.013997219813961181,0.0289368572294737,0.08280689444281553,0.12481731778416649,0.14505291815691101,0.19486789831141282,0.21906118242201544,0.0,0.0,0.048550863180465864,0.007606968272211856,0.05440494589073819,0.10147655831412261,0.10601862997005085,0.1183579524349796,0.1642661185987021,0.20649673006483105,0.0,0.005222609008658341,0.004504872546814087,0.023900409738314643,0.06970839199804624,0.08213002455645713,0.08498000949244722,0.1128506766164743,0.1597011093730949,0.2201643370204318,0.0,0.01633091185789548,0.010051479665653007,0.04086855416055679,0.056405859969751226,0.06356535179911293,0.07724474950485083,0.10809037722038872,0.15570223007719597,0.21919751429275758,0.0,0.004611928552291866,0.02564302190508616,0.03658228172427125,0.05169653891006454,0.05797359365067323,0.07740085829723864,0.11503900301032677,0.19165151252458112,0.2134035377541883,0.0,0.012104846598355534,0.026375435485981424,0.03740583314216339,0.04595958666369737,0.06277442282237611,0.08048681155799486,0.14358968883143342,0.22222536459540898,0.0,0.0,0.01809647647870205,0.027621494264316704,0.03626416409024058,0.04991817449978331,0.06546040765359595,0.11208214433215036,0.17035810561163778,0.2264713601344579,0.0,0.0,0.022540288237288153,0.03252052312941822,0.043222618346823394,0.06088702707014293,0.10616484575286134,0.14874445487716237,0.14788301296709205,0.0,0.0,0.0,0.05419940378443833,0.06280504978384105,0.10706772510888318,0.1593872824494924,0.15614634258241933,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.00023317604788553048,0.008898307727540744,0.0032230887645859907,0.0007795601669576824,0.004804468953212293,0.0030404402123840324,0.00020928638647721431,0.0,0.0,0.0010826437971175329,0.00013598256445501722,0.000366811665704847,0.00010779715404762857,0.0006873475884039415,0.0006519959659658792,0.0010489336637722335,0.0,0.0,0.007681560115001318,0.0018105394961547283,5.855915123187394e-05,5.860468141938302e-05,3.297117033451702e-05,0.0002060857859331744,0.0002965945036552675,9.840854582110481e-06,0.0,0.009841344792218876,0.0019274462877285625,0.0004464948419760084,0.0008451873730748183,0.0006306086935670141,0.000944707643412035,0.00033133269121354836,0.00018194580707087127,0.004634113350431179,0.0,0.003314087858036885,0.0015687051622217396,0.002118765850203874,0.001317743684014716,0.001550059902103329,0.0017595661411147212,5.567342362233774e-06,0.0026109946459148548,0.006867727288183079,0.0,0.0013740222065258267,0.003049967599935588,0.003243794264026656,0.0017182541856577416,0.0014845928774132044,0.0004317292148406926,0.0005658789592515312,0.007306029621911736,0.011006437189295504,0.0,0.004176788213161364,0.003116209891510291,0.0030125604187239974,0.0019381678984969897,0.0006292751404003427,0.0002005202480913626,0.0028082747683952913,0.016762472290605235,0.0,0.0,0.0022330792570300906,0.003227371830523129,0.0023937382476356683,0.0007427219302365007,0.0009047487716854485,0.0009646168188049975,0.015017368442910795,0.0009306121708089199,0.0,0.0,0.002208727155463608,0.001569554184910893,0.0018444764722165274,0.0022424170170582958,0.00567883374182776,0.008343071808490254,0.02320247816986465,0.0,0.0,0.0,0.004248861939573967,0.008384662983967228,0.0004359029494637179,0.005206476543782701,0.003396116624534984,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.14230400975909296,0.08294941172548709,0.08049262904455268,0.048293472099164014,0.01917474006835096,0.0158011077494824,0.002221513707364342,0.0,0.0,0.08186812853087377,0.10303230208354452,0.04868089418562915,0.03890510640284883,0.02949350753013036,0.016096212524132847,0.012709117215892407,0.0,0.0,0.15779388707208475,0.12523488522631032,0.07151205586776388,0.035065092896208516,0.029883265031346862,0.0237850063318632,0.014598785749847187,0.013352422069274894,0.0,0.19238169357806234,0.15550644497530375,0.11279298186206799,0.05869708465245582,0.03257782268598819,0.02990158354183814,0.026617506866929874,0.018514098862083217,0.026871937963195758,0.0,0.18418576562312927,0.14945082386683306,0.08937248938406606,0.05011186415106217,0.03371453627948573,0.034515609618443355,0.03062954014558461,0.03283869514622251,0.016439280304634596,0.0,0.191853078021348,0.11692936833139567,0.08500158774116884,0.04986616603023308,0.041570846354723856,0.04570777721985908,0.03976511732050303,0.031529733979451136,0.034512701061751305,0.0,0.18593374891367198,0.10082552629183361,0.07129453753106607,0.05649635503550621,0.05773939380130044,0.05933537135121958,0.0516645490485419,0.028324681560212173,0.0,0.0,0.15437420763186038,0.08980106494816376,0.07578495936490337,0.06951475083131298,0.07881371287074079,0.07500981122970007,0.04662079395160912,0.02901143618236046,0.0,0.0,0.12372977599990931,0.09753214460991488,0.09298170905273384,0.10554146156671995,0.08536953319497098,0.046933920843184596,0.10136818266009273,0.0,0.0,0.0,0.1146496832417696,0.09703637510312857,0.047856770823264005,0.011594226287574672,0.017143298777602012,0.0,0.0,0.0,0.0,0.0
