,IWRmultiplier,RESloss,TBDmultiplier,M_Imultiplier,ShoshoneDMND,ENVflows,EVAdelta,XBM_mu0,XBM_sigma0,XBM_mu1,XBM_sigma1,XBM_p00,XBM_p11,shift,Controlvariable
3600507,0.14905936410837803,0.02322699955189296,0.03717082946523912,0.0372804410331164,0.04564639554068768,0.03714406544094639,0.0302666832028598,0.10715331186898773,0.03967108149024764,0.06261918622118783,0.03573672739651732,0.04108880105112855,0.04279202236276737,0.36109402856691136,0.062003199485160275
3600603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600642,0.17286312388736666,0.03911426737560153,0.06642027952155541,0.041698473919607085,0.05110281067756242,0.03947053598012296,0.06939463408529795,0.16580800664010434,0.037212156110802114,0.0958138560075866,0.044946635590972686,0.04545034093850068,0.06361394055050396,0.203145017250292,0.039965089429414034
3600645,0.2155988868415267,0.025821320565264292,0.020606046433625645,0.03004747546798245,0.043668034612516435,0.027959132891758314,0.04985597415839735,0.22022852738594864,0.03568640467847302,0.06642794711680414,0.028631093145174157,0.06570479479615039,0.057503602529859775,0.1219273770850103,0.04444903267453144
3600658,0.1810425773593225,0.04477726224939109,0.04077879028228272,0.04059984089307416,0.05962159141660299,0.05193603099848705,0.04103542369468728,0.2928527861720954,0.06833229602214769,0.05219991622010288,0.04961155578540879,0.062120647439797935,0.0636553468521869,0.06521246657798381,0.05048624204998703
3600660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600671,0.14772745119766814,0.042211184284610966,0.03637631372575315,0.044049014166332216,0.05988984538707591,0.046393306712428285,0.04615909600769914,0.3153825263744198,0.06011205490916172,0.053792054405381484,0.05317083214749761,0.07772636914014816,0.06219963864432096,0.05132445281396325,0.03864708340890458
3600687,0.03514454198051767,0.03957275627802851,0.0426270701334588,0.04662594295840679,0.04938059557697315,0.046993635902541735,0.034847713607519634,0.12239177122620312,0.044469029383876486,0.08375468986629442,0.03741534829690256,0.060035822727473716,0.06416595222876653,0.4361752308415612,0.030532567061517506
3600709,0.16055597097934748,0.050977455569328166,0.041935829990498434,0.04587399313542413,0.07816098492536762,0.05500676464493787,0.04418349542714233,0.3045715967180901,0.0679779409782007,0.05828922396754821,0.05767920754469761,0.0611337185375039,0.061881437858393624,0.05383535380954412,0.05088447831496301
3600725,0.1573031707224495,0.053488093916520686,0.049913418378983866,0.05123455515335958,0.06874903417788122,0.056098722557431736,0.057783937904257864,0.3292413748631699,0.0786908788852821,0.058661950983285666,0.06253002946916172,0.060397568655683964,0.07316445600177525,0.09563714555528964,0.06140393823012856
3600728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600734,0.1442527987809664,0.044193206683300776,0.042222950701861384,0.04015240334172878,0.05674678025331875,0.04556745919035233,0.05098482019342865,0.3137814962827972,0.06111846190730815,0.050033311649830964,0.054748666587613265,0.06429411320902624,0.057760959126563975,0.07643901654730315,0.047004678128267814
3600765,0.16351721075936382,0.054827534527636536,0.04287982245937842,0.049523847841327545,0.061215521464289324,0.05422572134212482,0.055885779503139714,0.2618110565857196,0.07369119005573613,0.08914755885505019,0.07100803298867017,0.07026788487458588,0.0558486987094476,0.14410883166319674,0.045472411700111806
3600775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600796,0.1601377107009164,0.038785863365828434,0.033073369160768626,0.040974099579896964,0.055335036396533616,0.052153216713989564,0.04910140810895,0.2963739952470925,0.06436514990436493,0.0467874792089015,0.051013582563557945,0.05668132217729065,0.05762473291188432,0.09671225696088044,0.04662825255788354
3600801,0.10084067481995933,0.03474963069165836,0.011778430126406772,0.015412100684319063,0.04756166597597177,0.02095269954539486,0.029803702578627817,0.1900414914202379,0.018132094260804223,0.09836389550377247,0.010900517381376935,0.07596102905307929,0.06986847123563691,0.2340911191134552,0.060010551222718686
