1908	39260.	0.	
1908	14359.	0.	
1908	0.	0.	
1909	0.	0.	
1909	0.	0.	
1909	836.	0.	
1909	31710.	0.	
1909	46328.	0.	
1909	42914.	0.	
1909	49574.	0.	
1909	50154.	0.	
1909	39006.	0.	
1909	39260.	0.	
1909	10899.	0.	
1909	0.	0.	
1910	0.	0.	
1910	0.	0.	
1910	836.	0.	
1910	31710.	0.	
1910	46328.	0.	
1910	47921.	0.	
1910	52125.	0.	
1910	52496.	231.	
1910	41094.	0.	
1910	39260.	0.	
1910	10899.	0.	
1910	0.	0.	
1911	0.	0.	
1911	0.	0.	
1911	836.	0.	
1911	31710.	0.	
1911	46328.	0.	
1911	47921.	0.	
1911	52125.	0.	
1911	52496.	231.	
1911	40775.	0.	
1911	33242.	0.	
1911	11418.	0.	
1911	0.	0.	
1912	0.	0.	
1912	0.	0.	
1912	836.	0.	
1912	31710.	0.	
1912	48717.	0.	
1912	42914.	0.	
1912	49574.	0.	
1912	50154.	0.	
1912	39006.	0.	
1912	33242.	0.	
1912	11418.	0.	
1912	0.	0.	
1913	0.	0.	
1913	0.	0.	
1913	836.	0.	
1913	30330.	0.	
1913	48717.	0.	
1913	47921.	0.	
1913	52125.	0.	
1913	52496.	231.	
1913	41094.	0.	
1913	39260.	0.	
1913	10899.	0.	
1913	0.	0.	
1914	0.	0.	
1914	0.	0.	
1914	836.	0.	
1914	31710.	0.	
1914	48717.	0.	
1914	42914.	0.	
1914	49574.	0.	
1914	50154.	0.	
1914	41094.	0.	
1914	39260.	0.	
1914	10899.	0.	
1914	0.	0.	
1915	0.	0.	
1915	0.	0.	
1915	830.	0.	
1915	30640.	0.	
1915	48028.	0.	
1915	47921.	0.	
1915	52125.	0.	
1915	52496.	231.	
1915	40775.	0.	
1915	49640.	0.	
1915	10899.	0.	
1915	0.	0.	
1916	0.	0.	
1916	0.	0.	
1916	981.	0.	
1916	30330.	0.	
1916	46328.	0.	
1916	42914.	0.	
1916	49574.	0.	
1916	50154.	0.	
1916	39006.	0.	
1916	33242.	0.	
1916	11418.	0.	
1916	0.	0.	
1917	0.	0.	
1917	0.	0.	
1917	836.	0.	
1917	31710.	0.	
1917	46328.	0.	
1917	42914.	0.	
1917	49574.	0.	
1917	50154.	0.	
1917	39006.	0.	
1917	39260.	0.	
1917	10899.	0.	
1917	0.	0.	
1918	0.	0.	
1918	0.	0.	
1918	981.	0.	
1918	31710.	0.	
1918	46328.	0.	
1918	42914.	0.	
1918	49574.	0.	
1918	52496.	231.	
1918	39006.	0.	
1918	33242.	0.	
1918	11418.	0.	
1918	0.	0.	
1919	0.	0.	
1919	0.	0.	
1919	836.	0.	
1919	30330.	0.	
1919	46328.	0.	
1919	47921.	0.	
1919	52125.	0.	
1919	52496.	231.	
1919	41094.	0.	
1919	39260.	0.	
1919	10899.	0.	
1919	0.	0.	
1920	0.	0.	
1920	0.	0.	
1920	836.	0.	
1920	30640.	0.	
1920	48717.	0.	
1920	42914.	0.	
1920	49574.	0.	
1920	50154.	0.	
1920	39006.	0.	
1920	39260.	0.	
1920	10899.	0.	
1920	0.	0.	
1921	0.	0.	
1921	0.	0.	
1921	836.	0.	
1921	31710.	0.	
1921	46328.	0.	
1921	42914.	0.	
1921	49574.	0.	
1921	50154.	0.	
1921	39006.	0.	
1921	39260.	0.	
1921	10899.	0.	
1921	0.	0.	
1922	0.	0.	
1922	0.	0.	
1922	836.	0.	
1922	31710.	0.	
1922	48717.	0.	
1922	47921.	0.	
1922	52125.	0.	
1922	50154.	0.	
1922	39006.	0.	
1922	39260.	0.	
1922	10899.	0.	
1922	0.	0.	
1923	0.	0.	
1923	0.	0.	
1923	836.	0.	
1923	31710.	0.	
1923	46328.	0.	
1923	42914.	0.	
1923	49574.	0.	
1923	50154.	0.	
1923	39006.	0.	
1923	39260.	0.	
1923	10899.	0.	
1923	0.	0.	
1924	0.	0.	
1924	0.	0.	
1924	830.	0.	
1924	31710.	0.	
1924	46328.	0.	
1924	42914.	0.	
1924	52125.	0.	
1924	49796.	0.	
1924	41094.	0.	
1924	39260.	0.	
1924	10899.	0.	
1924	0.	0.	
1925	0.	0.	
1925	0.	0.	
1925	836.	0.	
1925	30330.	0.	
1925	46328.	0.	
1925	47921.	0.	
1925	52125.	0.	
1925	50154.	0.	
1925	39006.	0.	
1925	29720.	0.	
1925	0.	0.	
1925	0.	0.	
1926	0.	0.	
1926	0.	0.	
1926	836.	0.	
1926	31710.	0.	
1926	46328.	0.	
1926	47921.	0.	
1926	52125.	0.	
1926	52496.	231.	
1926	41094.	0.	
1926	39260.	0.	
1926	1837.	0.	
1926	0.	0.	
1927	0.	0.	
1927	0.	0.	
1927	836.	0.	
1927	31710.	0.	
1927	48717.	0.	
1927	42914.	0.	
1927	52125.	0.	
1927	50154.	0.	
1927	39006.	0.	
1927	29720.	0.	
1927	3774.	0.	
1927	0.	0.	
1928	0.	0.	
1928	0.	0.	
1928	836.	0.	
1928	31710.	0.	
1928	48717.	0.	
1928	47921.	0.	
1928	48900.	0.	
1928	52496.	231.	
1928	41094.	0.	
1928	39260.	0.	
1928	4984.	0.	
1928	0.	0.	
1929	0.	0.	
1929	0.	0.	
1929	836.	0.	
1929	31710.	0.	
1929	46328.	0.	
1929	42914.	0.	
1929	48900.	0.	
1929	50154.	0.	
1929	39006.	0.	
1929	29720.	0.	
1929	0.	0.	
1929	0.	0.	
1930	0.	0.	
1930	0.	0.	
1930	459.	0.	
1930	30330.	0.	
1930	46328.	0.	
1930	47921.	0.	
1930	52125.	0.	
1930	50154.	0.	
1930	41094.	0.	
1930	39260.	0.	
1930	4733.	0.	
1930	0.	0.	
1931	0.	0.	
1931	0.	0.	
1931	459.	0.	
1931	28760.	0.	
1931	48028.	0.	
1931	47921.	0.	
1931	52269.	4.	
1931	49796.	0.	
1931	40775.	0.	
1931	39260.	0.	
1931	106.	0.	
1931	0.	0.	
1932	0.	0.	
1932	0.	0.	
1932	459.	0.	
1932	31710.	0.	
1932	48717.	0.	
1932	42914.	0.	
1932	48900.	0.	
1932	50154.	0.	
1932	41094.	0.	
1932	39260.	0.	
1932	0.	0.	
1932	0.	0.	
1933	0.	0.	
1933	0.	0.	
1933	836.	0.	
1933	28760.	0.	
1933	46328.	0.	
1933	43377.	0.	
1933	52125.	0.	
1933	52496.	231.	
1933	41094.	0.	
1933	49640.	0.	
1933	23944.	0.	
1933	0.	0.	
1934	0.	0.	
1934	0.	0.	
1934	1206.	0.	
1934	31710.	0.	
1934	46328.	0.	
1934	52841.	2262.	
1934	52269.	4.	
1934	49796.	0.	
1934	40775.	0.	
1934	49640.	10340.	
1934	25299.	0.	
1934	0.	0.	
1935	0.	0.	
1935	0.	0.	
1935	459.	0.	
1935	28760.	0.	
1935	48028.	0.	
1935	45404.	0.	
1935	52265.	0.	
1935	52496.	231.	
1935	41094.	0.	
1935	49640.	0.	
1935	9470.	0.	
1935	0.	0.	
1936	0.	0.	
1936	0.	0.	
1936	459.	0.	
1936	30330.	0.	
1936	48717.	0.	
1936	47921.	0.	
1936	52125.	0.	
1936	50154.	0.	
1936	41094.	0.	
1936	49640.	0.	
1936	14786.	0.	
1936	0.	0.	
1937	0.	0.	
1937	0.	0.	
1937	459.	0.	
1937	31710.	0.	
1937	48717.	0.	
1937	47921.	0.	
1937	52125.	0.	
1937	49796.	0.	
1937	41094.	0.	
1937	39260.	0.	
1937	18438.	0.	
1937	0.	0.	
1938	0.	0.	
1938	0.	0.	
1938	836.	0.	
1938	30330.	0.	
1938	48717.	0.	
1938	44707.	0.	
1938	52265.	0.	
1938	52496.	231.	
1938	39006.	0.	
1938	39260.	0.	
1938	14564.	0.	
1938	0.	0.	
1939	0.	0.	
1939	0.	0.	
1939	937.	0.	
1939	30330.	0.	
1939	48717.	0.	
1939	49295.	0.	
1939	52269.	4.	
1939	49796.	0.	
1939	40775.	0.	
1939	49640.	0.	
1939	8056.	0.	
1939	0.	0.	
1940	0.	0.	
1940	0.	0.	
1940	1191.	0.	
1940	31710.	0.	
1940	46328.	0.	
1940	47921.	0.	
1940	52269.	4.	
1940	49796.	0.	
1940	40775.	0.	
1940	39260.	0.	
1940	18580.	0.	
1940	0.	0.	
1941	0.	0.	
1941	0.	0.	
1941	863.	0.	
1941	28760.	0.	
1941	48717.	0.	
1941	47921.	0.	
1941	52265.	0.	
1941	52496.	231.	
1941	41094.	0.	
1941	33242.	0.	
1941	10899.	0.	
1941	0.	0.	
1942	0.	0.	
1942	0.	0.	
1942	836.	0.	
1942	30330.	0.	
1942	48717.	0.	
1942	42914.	0.	
1942	52125.	0.	
1942	52496.	231.	
1942	40775.	0.	
1942	49640.	0.	
1942	20925.	0.	
1942	0.	0.	
1943	0.	0.	
1943	0.	0.	
1943	1294.	0.	
1943	31335.	0.	
1943	47317.	0.	
1943	48430.	0.	
1943	52265.	0.	
1943	52496.	231.	
1943	41094.	0.	
1943	49640.	0.	
1943	21598.	0.	
1943	0.	0.	
1944	0.	0.	
1944	0.	0.	
1944	912.	0.	
1944	28760.	0.	
1944	46328.	0.	
1944	48903.	0.	
1944	52265.	0.	
1944	50357.	0.	
1944	40775.	0.	
1944	49640.	0.	
1944	20492.	0.	
1944	0.	0.	
1945	0.	0.	
1945	0.	0.	
1945	1191.	0.	
1945	28760.	0.	
1945	46328.	0.	
1945	47921.	0.	
1945	52265.	0.	
1945	50495.	0.	
1945	41094.	0.	
1945	39260.	0.	
1945	17675.	0.	
1945	0.	0.	
1946	0.	0.	
1946	0.	0.	
1946	1043.	0.	
1946	30330.	0.	
1946	46328.	0.	
1946	47921.	0.	
1946	52265.	0.	
1946	49796.	0.	
1946	40775.	0.	
1946	39260.	0.	
1946	18551.	0.	
1946	0.	0.	
1947	0.	0.	
1947	0.	0.	
1947	1150.	0.	
1947	31710.	0.	
1947	48717.	0.	
1947	42914.	0.	
1947	50390.	0.	
1947	50154.	0.	
1947	41094.	0.	
1947	39260.	0.	
1947	20234.	0.	
1947	0.	0.	
1948	0.	0.	
1948	0.	0.	
1948	1257.	0.	
1948	30330.	0.	
1948	48717.	0.	
1948	47921.	0.	
1948	52125.	0.	
1948	52496.	231.	
1948	40775.	0.	
1948	49640.	0.	
1948	15406.	0.	
1948	0.	0.	
1949	0.	0.	
1949	0.	0.	
1949	1262.	0.	
1949	31710.	0.	
1949	46328.	0.	
1949	43505.	0.	
1949	50948.	0.	
1949	52496.	231.	
1949	41094.	0.	
1949	39260.	0.	
1949	19177.	0.	
1949	0.	0.	
1950	0.	0.	
1950	0.	0.	
1950	1198.	0.	
1950	37520.	0.	
1950	46067.	0.	
1950	47007.	0.	
1950	50281.	0.	
1950	50108.	0.	
1950	38038.	0.	
1950	39700.	0.	
1950	16605.	0.	
1950	0.	0.	
1951	0.	0.	
1951	0.	0.	
