,IWRmultiplier,RESloss,TBDmultiplier,M_Imultiplier,ShoshoneDMND,ENVflows,EVAdelta,XBM_mu0,XBM_sigma0,XBM_mu1,XBM_sigma1,XBM_p00,XBM_p11,shift,Controlvariable
3600507,0.02742997589232097,0.0024770475433493074,0.00045909948386818166,0.004031021997764193,0.014128889656322944,0.0052202308036395795,0.0036148261906078986,0.1544561780759374,0.005306272530940111,0.04688360310849991,0.002604619798617026,0.032200180209606015,0.006346761649491185,0.5961886220009881,0.002463394918393658
3600603,0.1348781107967988,0.0034665956743920373,0.0015518429476175306,0.00506921597165418,0.013825185384985846,0.00658717110166649,0.01031981938838017,0.4692869703428171,0.04116234042910757,0.018528070089444088,0.004247214083558631,0.0484952166941776,0.023471447328368963,0.09755138908212284,0.002507980177153845
3600642,0.050795849921467656,0.004762138971166365,0.036238376828428086,0.005211977338194011,0.025358653163418586,0.0029718815051290896,0.023494390447887127,0.13896974623804773,0.0086034791133878,0.05106286173768528,0.006308209845995757,0.01858377596362188,0.02886560793192572,0.2254521884241273,0.008137505939962745
3600645,0.25410948471208544,0.0009127784605409796,0.000709525908749012,0.002091578373077702,0.009786660476445979,0.012370208593519968,0.006357539301255297,0.3152034581439789,0.01214983349875124,0.03813658650601942,0.003172001598201743,0.07162622193768359,0.027143806538276943,0.11650001733528027,0.0032016514231270124
3600658,0.2261018005705945,0.002800485690230845,0.0026575536132104533,0.002438511931969373,0.036994766246711865,0.008793400113916836,0.006558986014735506,0.44344984355151057,0.03557036579261562,0.011372006410660593,0.004538315935924754,0.04384936087959365,0.01626963454863252,0.027731930451071272,0.003009585681322445
3600660,0.6674621907053679,0.003528044489913929,0.006490979563446458,0.001721533437602894,0.028381607563386438,0.0097639977758733,0.007846599703220113,0.1440695280499968,0.014316685579554006,0.003988530377501646,0.004197926356077263,0.024046168973239027,0.007446115529459805,0.006645732554493859,0.004661535257592846
3600671,0.16154845281719787,0.0029269666026610092,0.002341377596325557,0.004184455911360329,0.04779396114453063,0.008184818264990786,0.018388822301908244,0.502086977906724,0.028260869155418436,0.01880774146676289,0.005542309720639624,0.06574957478288765,0.013692968298229564,0.024405457326917096,0.0016906047018215731
3600687,0.004719338081692929,0.001621881966710442,0.0013670945644409995,0.0033616281477217838,0.01575705753789519,0.0034915717324369147,0.002357407691406382,0.13320643786718475,0.0057082621891262715,0.0740640736807862,0.005626789118514461,0.05208254271548258,0.008852727370498007,0.5989597634345626,0.004564508683642948
3600709,0.16786014818876874,0.0019312947582889512,0.003024059797948684,0.004891129348462619,0.08674667846696417,0.008837085097604851,0.008508545798083295,0.4946538993876092,0.04415767031523233,0.015833719422601884,0.006398915698401814,0.048975131109177235,0.01224790766863589,0.023731463720510812,0.0059534531935850205
3600725,0.1041113459828215,0.004705276227907853,0.004216754593947381,0.003330396250191741,0.015395301455106944,0.00522511633649544,0.017700414571043318,0.4077720583882964,0.0369603097817962,0.013687634901106414,0.0020106490654235166,0.03144462788689818,0.020282698127855648,0.02935094710913097,0.005205906119716701
3600728,0.1355906493788853,0.004045355446429835,0.0037072918595991264,0.003894258186240176,0.01578336852981807,0.0058956669731739285,0.017276895748991196,0.4738962977296677,0.035669486647616384,0.014160600654476932,0.004326512061815628,0.057437977078112476,0.012096725427245648,0.01746389606494207,0.002751595223541773
