1908	50.	0.	
1908	8.	0.	
1908	13.	0.	
1909	14.	0.	
1909	10.	0.	
1909	25.	0.	
1909	60.	0.	
1909	356.	0.	
1909	433.	0.	
1909	516.	73.	
1909	435.	140.	
1909	474.	192.	
1909	50.	0.	
1909	13.	0.	
1909	13.	0.	
1910	14.	0.	
1910	10.	0.	
1910	25.	0.	
1910	60.	0.	
1910	356.	0.	
1910	599.	127.	
1910	440.	0.	
1910	358.	270.	
1910	243.	50.	
1910	50.	0.	
1910	13.	0.	
1910	15.	0.	
1911	14.	0.	
1911	10.	0.	
1911	25.	0.	
1911	60.	0.	
1911	356.	0.	
1911	599.	0.	
1911	440.	0.	
1911	358.	15.	
1911	271.	0.	
1911	79.	0.	
1911	45.	0.	
1911	13.	0.	
1912	14.	0.	
1912	10.	0.	
1912	25.	0.	
1912	60.	0.	
1912	360.	0.	
1912	433.	0.	
1912	516.	73.	
1912	435.	53.	
1912	474.	109.	
1912	79.	0.	
1912	45.	0.	
1912	46.	0.	
1913	14.	0.	
1913	10.	0.	
1913	25.	0.	
1913	79.	0.	
1913	360.	0.	
1913	599.	170.	
1913	440.	0.	
1913	358.	55.	
1913	243.	0.	
1913	50.	0.	
1913	13.	0.	
1913	13.	0.	
1914	14.	0.	
1914	10.	0.	
1914	25.	0.	
1914	60.	0.	
1914	360.	0.	
1914	433.	0.	
1914	516.	73.	
1914	435.	92.	
1914	243.	0.	
1914	50.	0.	
1914	13.	0.	
1914	13.	0.	
1915	14.	0.	
1915	10.	0.	
1915	14.	0.	
1915	45.	0.	
1915	407.	206.	
1915	599.	170.	
1915	440.	0.	
1915	358.	15.	
1915	271.	206.	
1915	90.	79.	
1915	13.	0.	
1915	13.	0.	
1916	14.	0.	
1916	10.	0.	
1916	30.	0.	
1916	79.	0.	
1916	356.	0.	
1916	433.	0.	
1916	516.	73.	
1916	435.	69.	
1916	474.	75.	
1916	79.	0.	
1916	45.	0.	
1916	46.	0.	
1917	46.	0.	
1917	34.	0.	
1917	25.	0.	
1917	60.	0.	
1917	356.	0.	
1917	433.	0.	
1917	516.	22.	
1917	435.	92.	
1917	474.	314.	
1917	50.	0.	
1917	13.	0.	
1917	13.	0.	
1918	14.	0.	
1918	10.	0.	
1918	30.	0.	
1918	60.	0.	
1918	356.	0.	
1918	433.	0.	
1918	516.	73.	
1918	358.	15.	
1918	474.	45.	
1918	79.	0.	
1918	45.	0.	
1918	46.	0.	
1919	46.	0.	
1919	10.	0.	
1919	25.	0.	
1919	79.	0.	
1919	356.	0.	
1919	599.	170.	
1919	440.	0.	
1919	358.	15.	
1919	243.	0.	
1919	50.	0.	
1919	13.	0.	
1919	13.	0.	
1920	46.	0.	
1920	10.	0.	
1920	25.	0.	
1920	45.	0.	
1920	360.	0.	
1920	433.	0.	
1920	516.	28.	
1920	435.	78.	
1920	474.	45.	
1920	50.	0.	
1920	13.	0.	
1920	13.	0.	
1921	14.	0.	
1921	10.	0.	
1921	25.	0.	
1921	60.	0.	
1921	356.	0.	
1921	433.	0.	
1921	516.	32.	
1921	435.	21.	
1921	474.	0.	
1921	50.	0.	
1921	13.	0.	
1921	13.	0.	
1922	14.	0.	
1922	10.	0.	
1922	25.	0.	
1922	60.	0.	
1922	360.	0.	
1922	599.	0.	
1922	440.	0.	
1922	435.	130.	
1922	474.	306.	
1922	50.	0.	
1922	13.	0.	
1922	46.	0.	
1923	14.	0.	
1923	10.	0.	
1923	25.	0.	
1923	60.	0.	
1923	356.	0.	
1923	433.	0.	
1923	516.	28.	
1923	435.	11.	
1923	474.	103.	
1923	50.	0.	
1923	13.	0.	
1923	13.	0.	
1924	46.	0.	
1924	10.	0.	
1924	14.	0.	
1924	60.	0.	
1924	356.	0.	
1924	433.	4.	
1924	440.	0.	
1924	344.	84.	
1924	243.	89.	
1924	50.	0.	
1924	13.	0.	
1924	13.	0.	
1925	14.	0.	
1925	10.	0.	
1925	25.	0.	
1925	79.	0.	
1925	356.	0.	
1925	599.	267.	
1925	440.	0.	
1925	435.	126.	
1925	474.	142.	
1925	79.	0.	
1925	45.	0.	
1925	13.	0.	
1926	14.	0.	
1926	10.	0.	
1926	25.	0.	
1926	60.	0.	
1926	356.	0.	
1926	599.	0.	
1926	440.	0.	
1926	358.	85.	
1926	243.	122.	
1926	50.	0.	
1926	13.	0.	
1926	13.	0.	
1927	14.	0.	
1927	10.	0.	
1927	25.	0.	
1927	60.	0.	
1927	360.	0.	
1927	433.	0.	
1927	440.	0.	
1927	435.	22.	
1927	474.	45.	
1927	79.	0.	
1927	45.	0.	
1927	46.	0.	
1928	14.	0.	
1928	10.	0.	
1928	25.	0.	
1928	60.	0.	
1928	360.	0.	
1928	599.	0.	
1928	516.	73.	
1928	358.	20.	
1928	243.	55.	
1928	50.	0.	
1928	13.	0.	
