1908	182.	0.	
1908	0.	0.	
1908	2.	0.	
1909	0.	0.	
1909	0.	0.	
1909	63.	0.	
1909	193.	0.	
1909	333.	0.	
1909	391.	0.	
1909	307.	0.	
1909	288.	0.	
1909	204.	0.	
1909	182.	0.	
1909	69.	0.	
1909	2.	0.	
1910	0.	0.	
1910	0.	0.	
1910	63.	0.	
1910	193.	0.	
1910	333.	0.	
1910	335.	0.	
1910	341.	0.	
1910	312.	0.	
1910	259.	0.	
1910	182.	0.	
1910	69.	0.	
1910	7.	0.	
1911	0.	0.	
1911	0.	0.	
1911	63.	0.	
1911	193.	0.	
1911	333.	0.	
1911	335.	0.	
1911	341.	0.	
1911	312.	0.	
1911	377.	0.	
1911	157.	0.	
1911	5.	0.	
1911	2.	0.	
1912	0.	0.	
1912	0.	0.	
1912	63.	0.	
1912	193.	0.	
1912	372.	0.	
1912	391.	0.	
1912	307.	0.	
1912	288.	0.	
1912	204.	0.	
1912	157.	0.	
1912	5.	0.	
1912	0.	0.	
1913	0.	0.	
1913	0.	0.	
1913	63.	0.	
1913	167.	0.	
1913	372.	0.	
1913	335.	0.	
1913	341.	0.	
1913	312.	0.	
1913	259.	0.	
1913	182.	0.	
1913	69.	0.	
1913	2.	0.	
1914	0.	0.	
1914	0.	0.	
1914	63.	0.	
1914	193.	0.	
1914	372.	0.	
1914	391.	0.	
1914	307.	0.	
1914	288.	0.	
1914	259.	0.	
1914	182.	0.	
1914	69.	0.	
1914	2.	0.	
1915	0.	0.	
1915	0.	0.	
1915	116.	0.	
1915	185.	0.	
1915	339.	0.	
1915	335.	0.	
1915	341.	0.	
1915	312.	0.	
1915	377.	0.	
1915	314.	0.	
1915	69.	0.	
1915	2.	0.	
1916	0.	0.	
1916	0.	0.	
1916	28.	0.	
1916	167.	0.	
1916	333.	0.	
1916	391.	0.	
1916	307.	0.	
1916	288.	0.	
1916	204.	0.	
1916	157.	0.	
1916	5.	0.	
1916	0.	0.	
1917	0.	0.	
1917	0.	0.	
1917	63.	0.	
1917	193.	0.	
1917	333.	0.	
1917	391.	0.	
1917	307.	0.	
1917	288.	0.	
1917	204.	0.	
1917	182.	0.	
1917	69.	0.	
1917	2.	0.	
1918	0.	0.	
1918	0.	0.	
1918	28.	0.	
1918	193.	0.	
1918	333.	0.	
1918	391.	0.	
1918	307.	0.	
1918	312.	0.	
1918	204.	0.	
1918	157.	0.	
1918	5.	0.	
1918	0.	0.	
1919	0.	0.	
1919	0.	0.	
1919	63.	0.	
1919	167.	0.	
1919	333.	0.	
1919	335.	0.	
1919	341.	0.	
1919	312.	0.	
1919	259.	0.	
1919	182.	0.	
1919	69.	0.	
1919	2.	0.	
1920	0.	0.	
1920	0.	0.	
1920	63.	0.	
1920	185.	0.	
1920	372.	0.	
1920	391.	0.	
1920	307.	0.	
1920	288.	0.	
1920	204.	0.	
1920	182.	0.	
1920	69.	0.	
1920	2.	0.	
1921	0.	0.	
1921	0.	0.	
1921	63.	0.	
1921	193.	0.	
1921	333.	0.	
1921	391.	0.	
1921	307.	0.	
1921	288.	0.	
1921	204.	0.	
1921	182.	0.	
1921	69.	0.	
1921	2.	0.	
1922	0.	0.	
1922	0.	0.	
1922	63.	0.	
1922	193.	0.	
1922	372.	0.	
1922	335.	0.	
1922	341.	0.	
1922	288.	0.	
1922	204.	0.	
1922	182.	0.	
1922	69.	0.	
1922	0.	0.	
1923	0.	0.	
1923	0.	0.	
1923	63.	0.	
1923	193.	0.	
1923	333.	0.	
1923	391.	0.	
1923	307.	0.	
1923	288.	0.	
1923	204.	0.	
1923	182.	0.	
1923	69.	0.	
1923	2.	0.	
1924	0.	0.	
1924	0.	0.	
1924	116.	0.	
1924	193.	0.	
1924	333.	0.	
1924	391.	0.	
1924	341.	0.	
1924	328.	0.	
1924	259.	0.	
1924	182.	0.	
1924	69.	0.	
1924	2.	0.	
1925	0.	0.	
1925	0.	0.	
1925	63.	0.	
1925	167.	0.	
1925	333.	0.	
1925	335.	0.	
1925	341.	0.	
1925	288.	0.	
1925	204.	0.	
1925	157.	0.	
1925	5.	0.	
1925	2.	0.	
1926	0.	0.	
1926	0.	0.	
1926	63.	0.	
1926	193.	0.	
1926	333.	0.	
1926	335.	0.	
1926	341.	0.	
1926	312.	0.	
1926	259.	0.	
1926	182.	0.	
1926	69.	0.	
1926	2.	0.	
1927	0.	0.	
1927	0.	0.	
1927	63.	0.	
1927	193.	0.	
1927	372.	0.	
1927	391.	0.	
1927	341.	0.	
1927	288.	0.	
1927	204.	0.	
1927	157.	0.	
1927	5.	0.	
1927	0.	0.	
1928	0.	0.	
1928	0.	0.	
1928	63.	0.	
1928	193.	0.	
1928	372.	0.	
1928	335.	0.	
1928	307.	0.	
1928	312.	0.	
1928	259.	0.	
1928	182.	0.	
1928	69.	0.	
1928	2.	0.	
1929	0.	0.	
1929	0.	0.	
1929	63.	0.	
1929	193.	0.	
1929	333.	0.	
1929	391.	0.	
1929	307.	0.	
1929	288.	0.	
1929	204.	0.	
1929	157.	0.	
1929	5.	0.	
1929	2.	0.	
1930	0.	0.	
1930	0.	0.	
1930	116.	0.	
1930	167.	0.	
1930	333.	0.	
1930	335.	0.	
1930	341.	0.	
1930	288.	0.	
1930	259.	0.	
1930	182.	0.	
1930	69.	0.	
1930	2.	0.	
1931	0.	0.	
1931	0.	0.	
1931	116.	0.	
1931	185.	0.	
1931	339.	0.	
1931	335.	0.	
1931	358.	0.	
1931	328.	0.	
1931	377.	0.	
1931	182.	0.	
1931	0.	0.	
1931	7.	0.	
1932	0.	0.	
1932	0.	0.	
1932	116.	0.	
1932	193.	0.	
1932	372.	0.	
1932	391.	0.	
1932	307.	0.	
1932	288.	0.	
1932	259.	0.	
1932	182.	0.	
1932	69.	0.	
