8.578621910242301141e-02
2.164785398274027273e-03
7.360311673667574439e-03
4.008298898765860763e-03
8.914662389704952616e-03
1.300545865629864073e-01
2.314973660999886107e-02
1.376992661265904472e-01
8.372574612729222210e-03
6.665666962337724044e-04
4.348922043542202687e-04
1.567934531154424604e-02
1.036426178524607611e-02
4.739575277613594650e-04
