2.350070000000000000e+05,1.364190000000000000e+05,1.086580000000000000e+05,1.161500000000000000e+05,1.313480000000000000e+05,1.729500000000000000e+05,6.543190000000000000e+05,1.084244000000000000e+06,1.051729000000000000e+06,3.088470000000000000e+05,1.508400000000000000e+05,2.016710000000000000e+05,1.815580000000000000e+05,1.097990000000000000e+05,1.264100000000000000e+05,1.144620000000000000e+05,1.218780000000000000e+05,1.704580000000000000e+05,3.056100000000000000e+05,1.711124000000000000e+06,1.432629000000000000e+06,3.779810000000000000e+05,2.052630000000000000e+05,1.317310000000000000e+05,1.477320000000000000e+05,1.124390000000000000e+05,1.226800000000000000e+05,1.394660000000000000e+05,1.167930000000000000e+05,1.571660000000000000e+05,1.000948000000000000e+06,2.934784000000000000e+06,1.801844000000000000e+06,4.111420000000000000e+05,2.713280000000000000e+05,1.920430000000000000e+05,1.294400000000000000e+05,1.122570000000000000e+05,1.265490000000000000e+05,1.368170000000000000e+05,1.109150000000000000e+05,1.528160000000000000e+05,2.703600000000000000e+05,8.835240000000000000e+05,9.931920000000000000e+05,3.039850000000000000e+05,2.290590000000000000e+05,1.280840000000000000e+05,1.399670000000000000e+05,1.316020000000000000e+05,1.001440000000000000e+05,1.158280000000000000e+05,8.814200000000000000e+04,1.232360000000000000e+05,2.255490000000000000e+05,4.884730000000000000e+05,2.491400000000000000e+05,1.953820000000000000e+05,1.260830000000000000e+05,2.049490000000000000e+05,2.174180000000000000e+05,1.191930000000000000e+05,1.078470000000000000e+05,1.082620000000000000e+05,1.076450000000000000e+05,2.072300000000000000e+05,4.338860000000000000e+05,1.142449000000000000e+06,6.303240000000000000e+05,2.297760000000000000e+05,2.010470000000000000e+05,1.126030000000000000e+05,1.064010000000000000e+05,1.076130000000000000e+05,1.167600000000000000e+05,1.181490000000000000e+05,1.114630000000000000e+05,1.709400000000000000e+05,5.110100000000000000e+05,1.715395000000000000e+06,7.074250000000000000e+05,1.808810000000000000e+05,1.390020000000000000e+05,8.212100000000000000e+04,1.015870000000000000e+05,1.016350000000000000e+05,9.135800000000000000e+04,1.129360000000000000e+05,1.309980000000000000e+05,1.636820000000000000e+05,4.642470000000000000e+05,2.173558000000000000e+06,2.490566000000000000e+06,9.997740000000000000e+05,3.580790000000000000e+05,1.986600000000000000e+05,2.112300000000000000e+05,1.651800000000000000e+05,1.478170000000000000e+05,1.175270000000000000e+05,1.585220000000000000e+05,2.005690000000000000e+05,5.183420000000000000e+05,2.316027000000000000e+06,9.517560000000000000e+05,2.159690000000000000e+05,1.558080000000000000e+05,1.813680000000000000e+05,1.463340000000000000e+05,1.335920000000000000e+05,1.266760000000000000e+05,1.192240000000000000e+05,1.251480000000000000e+05,1.504290000000000000e+05,2.617010000000000000e+05,9.292620000000000000e+05,8.337680000000000000e+05,2.455040000000000000e+05,1.850850000000000000e+05,1.672640000000000000e+05,3.249670000000000000e+05,2.034820000000000000e+05,1.403400000000000000e+05,1.348450000000000000e+05,1.332720000000000000e+05,2.954370000000000000e+05,8.043250000000000000e+05,1.058889000000000000e+06,8.757790000000000000e+05,2.658620000000000000e+05,1.484000000000000000e+05,1.359590000000000000e+05,1.503540000000000000e+05,1.196730000000000000e+05,1.047860000000000000e+05,8.796300000000000000e+04,9.950100000000000000e+04,1.507390000000000000e+05,2.227040000000000000e+05,9.170090000000000000e+05,5.616330000000000000e+05,1.706620000000000000e+05,1.636770000000000000e+05,4.848460000000000000e+05,4.813900000000000000e+05,2.499870000000000000e+05,1.767100000000000000e+05,1.557430000000000000e+05,2.460970000000000000e+05,2.249520000000000000e+05,1.450801000000000000e+06,2.037996000000000000e+06,1.245160000000000000e+06,5.781950000000000000e+05,2.212250000000000000e+05,1.953990000000000000e+05,2.027430000000000000e+05,1.570860000000000000e+05,1.216350000000000000e+05,1.316400000000000000e+05,1.741090000000000000e+05,2.005920000000000000e+05,3.520040000000000000e+05,7.203440000000000000e+05,3.875740000000000000e+05,1.887050000000000000e+05,2.188330000000000000e+05,2.011840000000000000e+05,1.290700000000000000e+05,1.240260000000000000e+05,9.310300000000000000e+04,9.261900000000000000e+04,8.813200000000000000e+04,1.157730000000000000e+05,2.586690000000000000e+05,1.073387000000000000e+06,6.569870000000000000e+05,2.931550000000000000e+05,2.361940000000000000e+05,1.574620000000000000e+05,1.225710000000000000e+05,1.191790000000000000e+05,1.298750000000000000e+05,1.310390000000000000e+05,1.175360000000000000e+05,1.505590000000000000e+05,5.853470000000000000e+05,1.927526000000000000e+06,1.625550000000000000e+06,6.202140000000000000e+05,2.868630000000000000e+05,3.731160000000000000e+05,3.248870000000000000e+05,1.698410000000000000e+05,1.659920000000000000e+05,1.303560000000000000e+05,1.233200000000000000e+05,2.095360000000000000e+05,3.792730000000000000e+05,7.112270000000000000e+05,3.851900000000000000e+05,2.086160000000000000e+05,1.560020000000000000e+05,1.596600000000000000e+05,1.671090000000000000e+05,1.037880000000000000e+05,1.327100000000000000e+05,1.131190000000000000e+05,1.155680000000000000e+05,1.834830000000000000e+05,3.405550000000000000e+05,9.534800000000000000e+05,8.885650000000000000e+05,2.721660000000000000e+05,1.439690000000000000e+05,1.852920000000000000e+05,1.509430000000000000e+05,1.503420000000000000e+05,1.886340000000000000e+05,1.563830000000000000e+05,1.707710000000000000e+05,1.674430000000000000e+05,2.866230000000000000e+05,1.003567000000000000e+06,1.151534000000000000e+06,3.194360000000000000e+05,3.198870000000000000e+05,1.490070000000000000e+05,1.830870000000000000e+05,1.774840000000000000e+05,1.855070000000000000e+05,2.339010000000000000e+05,1.570350000000000000e+05,2.470350000000000000e+05,7.821500000000000000e+05,1.316061000000000000e+06,6.015570000000000000e+05,3.460570000000000000e+05,1.868910000000000000e+05,2.424250000000000000e+05,3.699240000000000000e+05,2.608520000000000000e+05,2.318750000000000000e+05,2.306810000000000000e+05,2.259280000000000000e+05,2.964690000000000000e+05,3.537730000000000000e+05,1.682801000000000000e+06,1.029195000000000000e+06,4.171950000000000000e+05,2.451020000000000000e+05,4.936860000000000000e+05,4.091070000000000000e+05,3.226170000000000000e+05,3.145020000000000000e+05,3.426210000000000000e+05,3.658990000000000000e+05,4.700750000000000000e+05,6.789850000000000000e+05,1.117619000000000000e+06,1.055368000000000000e+06,3.980720000000000000e+05,2.327330000000000000e+05,3.034980000000000000e+05,2.573830000000000000e+05,2.124000000000000000e+05,2.288960000000000000e+05,2.130880000000000000e+05,2.101700000000000000e+05,2.945170000000000000e+05,3.094940000000000000e+05,8.738790000000000000e+05,7.679800000000000000e+05,1.847970000000000000e+05,1.303380000000000000e+05,2.471700000000000000e+05,3.302350000000000000e+05,2.688290000000000000e+05,2.615050000000000000e+05,2.562480000000000000e+05,1.836520000000000000e+05,2.290840000000000000e+05,3.540540000000000000e+05,1.719736000000000000e+06,1.127092000000000000e+06,4.525390000000000000e+05,2.549880000000000000e+05,1.893890000000000000e+05,1.879130000000000000e+05,1.557820000000000000e+05,2.134470000000000000e+05,2.382580000000000000e+05,2.374100000000000000e+05,3.694300000000000000e+05,4.401680000000000000e+05,1.498757000000000000e+06,7.370360000000000000e+05,3.008580000000000000e+05,1.727750000000000000e+05,1.651520000000000000e+05,1.580620000000000000e+05,1.647640000000000000e+05,1.555510000000000000e+05,1.853730000000000000e+05,1.728090000000000000e+05,2.226270000000000000e+05,3.913390000000000000e+05,1.405407000000000000e+06,1.312438000000000000e+06,5.447480000000000000e+05,1.906050000000000000e+05,1.690630000000000000e+05,1.857740000000000000e+05,1.861800000000000000e+05,2.008670000000000000e+05,1.806280000000000000e+05,1.804010000000000000e+05,2.004650000000000000e+05,3.116660000000000000e+05,9.474960000000000000e+05,5.916940000000000000e+05,2.639880000000000000e+05,1.733010000000000000e+05,2.019280000000000000e+05,2.004750000000000000e+05,1.287140000000000000e+05,1.475550000000000000e+05,1.525700000000000000e+05,1.200660000000000000e+05,1.186860000000000000e+05,1.808680000000000000e+05,3.346520000000000000e+05,3.194940000000000000e+05,1.791370000000000000e+05,1.225340000000000000e+05,1.456780000000000000e+05,1.403720000000000000e+05,9.573500000000000000e+04,1.124980000000000000e+05,1.209570000000000000e+05,1.209150000000000000e+05,2.034240000000000000e+05,5.535560000000000000e+05,1.292389000000000000e+06,1.250574000000000000e+06,4.485280000000000000e+05,1.737100000000000000e+05,1.760610000000000000e+05,1.848100000000000000e+05,1.417340000000000000e+05,1.756680000000000000e+05,1.795530000000000000e+05,2.088840000000000000e+05,3.524780000000000000e+05,6.508110000000000000e+05,1.866299000000000000e+06,1.469145000000000000e+06,5.398730000000000000e+05,1.949550000000000000e+05,1.647750000000000000e+05,1.784400000000000000e+05,1.218710000000000000e+05,1.768650000000000000e+05,2.023630000000000000e+05,2.424490000000000000e+05,3.023400000000000000e+05,5.453630000000000000e+05,2.109595000000000000e+06,1.318585000000000000e+06,4.081850000000000000e+05,1.899300000000000000e+05,2.122180000000000000e+05,2.190560000000000000e+05,1.770330000000000000e+05,2.044060000000000000e+05,1.855130000000000000e+05,1.486000000000000000e+05,1.628370000000000000e+05,2.182930000000000000e+05,3.710150000000000000e+05,3.842490000000000000e+05,2.312310000000000000e+05,1.448000000000000000e+05,2.094620000000000000e+05,2.236220000000000000e+05,1.457160000000000000e+05,1.468520000000000000e+05,1.432890000000000000e+05,1.843730000000000000e+05,2.866520000000000000e+05,4.236900000000000000e+05,1.398288000000000000e+06,1.095632000000000000e+06,4.437710000000000000e+05,2.578090000000000000e+05,3.985170000000000000e+05,3.749310000000000000e+05,2.914810000000000000e+05,2.910100000000000000e+05,2.763180000000000000e+05,2.606450000000000000e+05,3.466190000000000000e+05,4.121130000000000000e+05,1.522089000000000000e+06,1.908323000000000000e+06,8.377030000000000000e+05,4.506750000000000000e+05,2.547130000000000000e+05,2.576200000000000000e+05,1.955580000000000000e+05,2.264460000000000000e+05,2.114830000000000000e+05,2.502080000000000000e+05,3.208030000000000000e+05,6.604860000000000000e+05,3.061670000000000000e+06,1.776306000000000000e+06,7.470490000000000000e+05,4.220260000000000000e+05,3.417080000000000000e+05,4.068630000000000000e+05,2.782760000000000000e+05,2.590120000000000000e+05,3.006380000000000000e+05,2.853050000000000000e+05,4.676950000000000000e+05,1.122416000000000000e+06,2.228921000000000000e+06,1.055457000000000000e+06,3.864440000000000000e+05,2.352730000000000000e+05,4.064930000000000000e+05,5.806770000000000000e+05,3.543480000000000000e+05,3.582990000000000000e+05,3.311450000000000000e+05,3.774000000000000000e+05,5.822220000000000000e+05,9.693580000000000000e+05,1.699131000000000000e+06,1.107588000000000000e+06,5.908320000000000000e+05,2.966830000000000000e+05,4.829590000000000000e+05,5.788230000000000000e+05,4.423680000000000000e+05,3.738730000000000000e+05,3.142900000000000000e+05,3.330150000000000000e+05,4.555630000000000000e+05,7.352280000000000000e+05,1.361909000000000000e+06,5.699430000000000000e+05,2.591080000000000000e+05,2.533600000000000000e+05,2.170060000000000000e+05,2.270920000000000000e+05,1.898700000000000000e+05,1.691350000000000000e+05,1.383320000000000000e+05,1.808120000000000000e+05,2.501870000000000000e+05,4.462470000000000000e+05,8.964950000000000000e+05,6.334180000000000000e+05,2.491610000000000000e+05,1.811440000000000000e+05,2.631500000000000000e+05,2.008210000000000000e+05,1.588580000000000000e+05,1.408150000000000000e+05,1.413180000000000000e+05,1.613680000000000000e+05,3.403550000000000000e+05,5.312490000000000000e+05,7.877700000000000000e+05,4.699890000000000000e+05,2.517960000000000000e+05,2.155370000000000000e+05,1.679990000000000000e+05,1.769490000000000000e+05,1.170250000000000000e+05,9.635600000000000000e+04,1.025130000000000000e+05,1.002620000000000000e+05,1.397710000000000000e+05,2.549950000000000000e+05,5.087330000000000000e+05,5.205990000000000000e+05,2.515560000000000000e+05,1.368440000000000000e+05,1.989300000000000000e+05,2.063540000000000000e+05,1.375250000000000000e+05,9.580900000000000000e+04,1.089200000000000000e+05,1.463610000000000000e+05,1.831150000000000000e+05,3.195150000000000000e+05,1.076620000000000000e+06,7.800200000000000000e+05,2.911500000000000000e+05,2.212240000000000000e+05,2.716160000000000000e+05,2.147250000000000000e+05,2.052370000000000000e+05,1.764190000000000000e+05,1.517820000000000000e+05,1.526510000000000000e+05,1.935770000000000000e+05,3.858460000000000000e+05,7.532020000000000000e+05,4.082640000000000000e+05,2.683500000000000000e+05,1.989960000000000000e+05,1.879020000000000000e+05,1.705390000000000000e+05,1.444940000000000000e+05,1.042300000000000000e+05,1.228260000000000000e+05,1.659310000000000000e+05,3.918130000000000000e+05,7.340270000000000000e+05,2.674545000000000000e+06,1.454519000000000000e+06,5.204810000000000000e+05,2.644720000000000000e+05,2.600140000000000000e+05,2.499050000000000000e+05,2.155300000000000000e+05,1.959370000000000000e+05,1.796000000000000000e+05,1.422650000000000000e+05,2.243960000000000000e+05,3.689070000000000000e+05,9.917260000000000000e+05,4.820860000000000000e+05,2.090830000000000000e+05,1.852550000000000000e+05,2.425030000000000000e+05,2.517250000000000000e+05,1.680320000000000000e+05,1.693410000000000000e+05,1.553450000000000000e+05,1.608050000000000000e+05,3.315480000000000000e+05,4.928390000000000000e+05,1.573944000000000000e+06,1.967559000000000000e+06,9.877200000000000000e+05,3.107220000000000000e+05,2.517650000000000000e+05,2.955700000000000000e+05,2.523290000000000000e+05,2.408470000000000000e+05,2.271370000000000000e+05,2.486330000000000000e+05,3.313120000000000000e+05,7.924810000000000000e+05,1.903311000000000000e+06,9.414230000000000000e+05,3.985860000000000000e+05,2.061340000000000000e+05,3.149230000000000000e+05,3.109430000000000000e+05,2.779930000000000000e+05,2.763740000000000000e+05,3.185830000000000000e+05,3.188980000000000000e+05,5.464310000000000000e+05,8.380080000000000000e+05,2.188914000000000000e+06,1.442899000000000000e+06,4.383110000000000000e+05,3.531520000000000000e+05,5.507310000000000000e+05,4.786870000000000000e+05,3.213220000000000000e+05,2.902510000000000000e+05,2.903960000000000000e+05,2.548680000000000000e+05,3.778850000000000000e+05,6.158470000000000000e+05,1.554779000000000000e+06,7.384050000000000000e+05,4.318050000000000000e+05,2.582520000000000000e+05,2.367460000000000000e+05,2.657640000000000000e+05,2.073800000000000000e+05,1.473380000000000000e+05,1.708930000000000000e+05,1.583950000000000000e+05,2.176770000000000000e+05,3.001800000000000000e+05,9.816530000000000000e+05,7.861960000000000000e+05,3.668270000000000000e+05,3.367780000000000000e+05,3.139560000000000000e+05,2.711760000000000000e+05,1.571920000000000000e+05,1.462810000000000000e+05,1.489070000000000000e+05,1.411660000000000000e+05,1.921830000000000000e+05,5.411190000000000000e+05,1.110743000000000000e+06,5.095230000000000000e+05,2.534760000000000000e+05,1.970940000000000000e+05,2.339280000000000000e+05,1.867170000000000000e+05,1.469430000000000000e+05,1.431450000000000000e+05,1.375780000000000000e+05,1.370370000000000000e+05,1.903700000000000000e+05,3.676680000000000000e+05,9.831430000000000000e+05,4.048060000000000000e+05,2.399770000000000000e+05,2.152120000000000000e+05,1.929290000000000000e+05,1.751060000000000000e+05,1.301200000000000000e+05,1.144450000000000000e+05,1.167110000000000000e+05,1.030750000000000000e+05,1.349780000000000000e+05,2.485550000000000000e+05,3.478210000000000000e+05,2.308740000000000000e+05,1.446470000000000000e+05,1.299280000000000000e+05,2.061820000000000000e+05,2.248250000000000000e+05,1.626620000000000000e+05,1.354190000000000000e+05,1.346500000000000000e+05,1.332210000000000000e+05,1.951820000000000000e+05,3.508900000000000000e+05,1.184032000000000000e+06,6.895620000000000000e+05,2.282590000000000000e+05,1.904680000000000000e+05,2.848060000000000000e+05,1.693870000000000000e+05,1.335020000000000000e+05,1.259530000000000000e+05,1.277960000000000000e+05,1.264440000000000000e+05,2.474140000000000000e+05,3.992490000000000000e+05,6.916270000000000000e+05,3.830220000000000000e+05,2.320610000000000000e+05,1.580880000000000000e+05,2.828170000000000000e+05,3.064010000000000000e+05,1.947880000000000000e+05,1.539710000000000000e+05,2.564610000000000000e+05,2.603690000000000000e+05,3.127510000000000000e+05,7.247480000000000000e+05,1.457838000000000000e+06,8.616620000000000000e+05,3.508580000000000000e+05,2.397350000000000000e+05,2.819020000000000000e+05,3.232060000000000000e+05,2.044080000000000000e+05,1.686880000000000000e+05,1.829620000000000000e+05,1.573260000000000000e+05,2.313040000000000000e+05,7.188170000000000000e+05,1.204548000000000000e+06,5.351740000000000000e+05,3.417260000000000000e+05,2.424970000000000000e+05,3.013040000000000000e+05,4.387470000000000000e+05,2.535120000000000000e+05,2.619750000000000000e+05,2.425220000000000000e+05,2.086910000000000000e+05,3.646530000000000000e+05,4.791390000000000000e+05,1.060038000000000000e+06,4.675440000000000000e+05,2.568840000000000000e+05,2.281070000000000000e+05,3.646230000000000000e+05,3.438320000000000000e+05,1.933990000000000000e+05,2.319720000000000000e+05,2.432410000000000000e+05,2.903650000000000000e+05,2.899280000000000000e+05,8.696910000000000000e+05,2.394474000000000000e+06,1.544115000000000000e+06,5.104430000000000000e+05,2.648320000000000000e+05,2.469510000000000000e+05,2.173130000000000000e+05,1.596960000000000000e+05,1.527910000000000000e+05,1.682870000000000000e+05,1.646720000000000000e+05,2.650060000000000000e+05,5.973780000000000000e+05,1.811473000000000000e+06,8.328620000000000000e+05,3.734040000000000000e+05,1.978010000000000000e+05,1.889810000000000000e+05,1.995250000000000000e+05,1.342080000000000000e+05,1.182100000000000000e+05,1.206160000000000000e+05,1.194070000000000000e+05,1.606570000000000000e+05,5.114360000000000000e+05,1.054097000000000000e+06,8.034440000000000000e+05,2.629390000000000000e+05,2.417490000000000000e+05,1.677080000000000000e+05,2.042450000000000000e+05,1.411670000000000000e+05,1.639270000000000000e+05,1.526950000000000000e+05,1.610020000000000000e+05,2.992280000000000000e+05,7.443520000000000000e+05,1.711195000000000000e+06,1.760458000000000000e+06,7.749180000000000000e+05,2.730640000000000000e+05,2.650280000000000000e+05,2.545730000000000000e+05,1.729830000000000000e+05,1.819310000000000000e+05,1.609830000000000000e+05,1.423090000000000000e+05,2.490950000000000000e+05,3.762270000000000000e+05,4.280200000000000000e+05,2.381480000000000000e+05,2.153930000000000000e+05,1.597780000000000000e+05,1.652280000000000000e+05,1.446480000000000000e+05,9.844900000000000000e+04,1.036610000000000000e+05,1.031150000000000000e+05,1.053910000000000000e+05,1.419280000000000000e+05,2.590900000000000000e+05,1.025572000000000000e+06,5.233330000000000000e+05,2.241950000000000000e+05,1.720400000000000000e+05,4.031170000000000000e+05
