,IWRmultiplier,RESloss,TBDmultiplier,M_Imultiplier,ShoshoneDMND,ENVflows,EVAdelta,XBM_mu0,XBM_sigma0,XBM_mu1,XBM_sigma1,XBM_p00,XBM_p11,shift,Controlvariable
3600507,0.1265568512838845,0.0013235434380529654,0.0005448566634826957,0.0008398290390067009,0.0002975572562108342,0.0025653171183944727,1.8385690016886613e-05,0.10556886238657537,0.0008387485907275227,0.016908129656705406,2.8731458416753064e-05,0.010398228256596751,0.003923854733064558,0.5376285366398922,0.0008028303233885702
3600603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600642,0.14812227999900351,0.0024940320157514906,0.012953087158075529,0.004896891760465594,0.002339598022212952,0.0078037517657042485,0.0328869760809406,0.1738557895713596,0.0014757700244184544,0.05550795998716651,0.002977937804718666,0.020985925709694372,0.018207455668137862,0.2974518976146924,3.330041373361681e-05
3600645,0.29790353725342944,0.0004218064398365806,5.483583101761891e-05,0.0005213820981585514,0.0003421589694283522,0.004531193013474265,0.00017374114130741525,0.303303665203198,0.008124950635118422,0.020573385281952628,0.0015391309769807735,0.040835693807872886,0.027161734543837968,0.11571951959444048,0.0038077654767231244
3600658,0.18699097969259915,0.0004700475752493771,1.4594747058782607e-05,0.0007799359600811906,0.023089531980777126,0.00013699025546809462,0.0007750030346423964,0.42621365589010296,0.036523831282666896,0.0009400685920615269,0.0036763523110974186,0.03284719930024882,0.022221503130606116,0.01905860852258157,0.0001961146221911569
3600660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600671,0.16275655074149886,0.001229524014178418,3.8771696431516574e-05,0.0017189268377163502,0.03151828984180405,7.918248601179734e-05,0.0003860781607475383,0.4787773257455326,0.026326627261205937,0.007202443210041598,0.005067137129533883,0.045654537386903504,0.02490632724415753,0.014165441880045869,0.0005971273814598942
3600687,0.0004484663737450712,0.0012451216241815555,4.157106806124133e-06,0.001427210204527518,1.5432378536961444e-05,0.0009194253066844293,0.000275318740668884,0.11416633709243372,0.00032829715024662587,0.0509687722841734,0.0020968732950459312,0.017785534631997724,0.0105453028722321,0.7291433091846284,0.0010669651727257534
3600709,0.15105314121781122,0.0010147242997720074,1.9648925457471652e-05,0.0008851293053142584,0.04664803859632816,0.00025202306136329344,1.0437718479749948e-05,0.4332665859992745,0.034203935396369456,0.002625227929919816,0.004778163219120057,0.037192663942749886,0.01791284122740977,0.006638791913258779,0.000493612228259499
3600725,0.12916719861535575,0.0013874589948250635,0.00014607604078076264,0.0008633992141123813,0.012700176386994387,0.0017892479122985085,0.0007935378742709442,0.4105106592412993,0.04530177495499321,0.002687788987210782,0.002307695843278723,0.024524051933743185,0.023126208058940056,0.04000035237465005,0.001015706920238002
3600728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600734,0.13057118114773558,0.0008482198060520972,0.00020182731504247983,0.001627143395875108,0.011547893644252016,0.0013542305339024894,4.049640845948943e-05,0.4542935603521288,0.0400004844184878,0.0025801512553642607,0.0023517883489947433,0.03156326955929989,0.021901413891332492,0.04227716332359255,0.0006165838933289702
3600765,0.22168912848081807,0.0009311781317935529,0.0005497225216444246,0.0011007490380581242,0.002837327462212769,0.004510021609291592,0.0009102626259931412,0.2809382777692706,0.02274239570289172,0.01703195767227561,7.433143328516856e-05,0.027849923673664238,0.017168416333909198,0.1340857788446056,6.829892808601912e-05
3600775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600780,0.09681497360593727,0.0009558423096662774,2.8650574115385292e-06,0.0006822102706022237,0.03785760564395146,0.00027050335182476903,0.00013603256279570708,0.38784038347086996,0.05306041711139264,0.0012011794986169775,0.002041694087840717,0.026570506493666213,0.014564841707421672,0.03558559770260161,0.00010201683791277728
3600796,0.1108315011395572,0.0011386064736840231,1.5354199255357417e-06,0.0013554760596052873,0.011407693775185246,0.0035561350862887147,0.0021254426543578786,0.4171369173863363,0.040840317261900516,0.001690907041781764,0.0016855057703974994,0.027985708212009963,0.01790893633926649,0.0813942248511621,2.328326213907328e-05
3600801,0.09372582003791163,0.0012299497383893019,1.3041765748456058e-06,0.000924767784592606,0.0005039464874170285,0.0015337405484524556,0.00020287083855785595,0.2841571496434572,0.0014175865575077884,0.08209576234756287,5.782220258876425e-05,0.05443345581077719,0.03439901963103886,0.34531597257833635,0.0008123316574425442
3603543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604684,0.0005597202189489003,0.0023186760030037283,0.7645100762339374,0.0006782858314173801,0.00048798969545738036,0.0011174212276511275,0.004186156389257345,0.010311106492231216,4.71593979201046e-07,0.02051494379392693,5.117664470044581e-05,0.002938936817239779,0.006740212664444245,0.013201334780322038,5.844286128375842e-07
3700519,0.029122087821845888,0.00011543306619798965,0.00016317796939535612,0.00020392311688655076,0.003524966257877016,8.533344666894482e-05,8.816845032322274e-05,0.6001660978971646,0.025997454656423117,0.051253456499327,0.004114896592681716,0.08367689260897104,0.06850848210246563,0.0008717872323642517,2.0403587719375335e-07
3700539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700545,0.1163847824401386,0.00042877872831659225,2.9842961682957636e-06,0.00039851037885552115,0.05714546012613686,1.3829726457137424e-05,0.00016832563281210522,0.3574181664636084,0.04942689780300058,0.0004131915331886393,0.00263460656189185,0.022154411679618846,0.012014212599049778,0.010186702656696078,0.0024287171425853016
3700548,0.057975169167497335,0.0005521080676001988,0.00014039843729618529,3.07483000727693e-05,0.24710237076268715,0.0006298377949882639,0.005219470802419246,0.19284400609695607,0.024228872662318542,0.0008739140809539414,0.0018123195322834464,0.02275030131524447,0.003558251840202198,0.0016134607598181636,0.00010155412829970789
3700560,0.0084707995717479,0.0002906162671968415,8.30559241882245e-05,0.0003209426973113105,0.0011054196488209378,0.0004811689201815738,1.6583824816174264e-05,0.4855058865967403,0.0076613575476185405,0.15052659954294767,0.006167158583459953,0.11745613654285257,0.08931377861359935,0.0467589502678778,0.0025071376091132525
3700561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
