,IWRmultiplier,RESloss,TBDmultiplier,M_Imultiplier,ShoshoneDMND,ENVflows,EVAdelta,XBM_mu0,XBM_sigma0,XBM_mu1,XBM_sigma1,XBM_p00,XBM_p11,shift,Controlvariable
3700561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704614,0.009747071624890222,0.016306431500346212,0.0071496329940862096,0.010624373847305843,0.007682715915101619,0.014053655136138177,0.011933031815406198,0.00992967698971901,0.00612498379901884,0.011405617775894796,0.013365183258445544,0.004943560691880353,0.015995987571510828,0.023315271571780698,0.012454353003412846
3800516,0.04141021111330412,0.007973216258239999,0.0051273975633605185,0.010045893273237464,0.012288740932544544,0.017336467568687473,0.013674549403453466,0.06564044245053006,0.01249643566833594,0.03176839709241218,0.005770910312252775,0.03451282996776229,0.03071660572457145,0.04901821339635007,0.01391729293349764
3800528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800569,0.014068428793783146,0.011575721653340008,0.008693676837600127,0.010204752822617416,0.008498323935635106,0.019314404941466027,0.008088604242077855,0.025573428280663637,0.01038711533986445,0.009460270953715605,0.006652218165987274,0.015118964501417052,0.013987317380825393,0.021096138065460783,0.013867812059250787
3800572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800667,0.021973183077310155,0.00987487484063162,0.004207748834675753,0.004943597972504447,0.008670571182000408,0.012362688495380986,0.0154864288283367,0.020063370525459763,0.01517024183521017,0.015267475797073281,0.00782639212949043,0.014637620068960041,0.007985374879001786,0.02261267309021654,0.010716161970169318
3800688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800822,0.03089522171278282,0.011181721550854696,0.009134049938424585,0.005679015496129388,0.009467063493958237,0.005585816546247524,0.0067308308902400225,0.024238986919958305,0.01426294326126854,0.013308185511267109,0.008299516582066568,0.025598508458501132,0.014138113869409804,0.03835300904706095,0.0040357387403237854
3800838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800879,0.046130741261628035,0.006939527187900336,0.008322407782958481,0.005436451742344299,0.005938082043076385,0.009664716164319916,0.00904219127189724,0.056550224678604724,0.01162961376135425,0.03782229701687579,0.006945142819181141,0.023564930342523646,0.030223661397430827,0.03147430531797555,0.012404113633239464
3800881,0.03958745406584297,0.013423170565883552,0.004788082631928513,0.011659067395202713,0.017921302768368362,0.011533358453760295,0.011703498568027505,0.037572908884172425,0.014836311196106256,0.03450098068112998,0.007862236666596642,0.02286171649773331,0.012074468138490488,0.035783389279106036,0.008353481682239506
3800890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800893,0.03776664067353711,0.010022971744896627,0.005129713281396586,0.009891623523219328,0.007927252992121278,0.013315948009733677,0.013950380886068104,0.02851234439243663,0.00794840929340672,0.01815450828317829,0.0070216386855494785,0.018535930679031483,0.022979063948415958,0.039010080099852004,0.005025771846224616
3800902,0.049179777211155684,0.010262818325441377,0.005002670796107589,0.011694866376627791,0.01124568632280108,0.012416540374669549,0.01828773972371607,0.016464392715911453,0.012356848813753294,0.0389780507682366,0.005612970117771223,0.02848777045142695,0.019033299491816782,0.04350147884382604,0.005883649544884041
3800920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800989,0.045035828032188883,0.0049133277685278545,0.006512963255594308,0.004365994864564688,0.01630183345447436,0.013208017724952172,0.008076573893460785,0.027095202582621502,0.017119763281130806,0.02452439109669375,0.008990002430118904,0.017728535978960645,0.01509322364979332,0.020230449658936,0.0200777160938462
3800994,0.04272055803640839,0.004741286572749024,0.006059576390357405,0.007362860045441494,0.011575747595710327,0.011664357761678457,0.009414387825345816,0.04352787087335517,0.017313132345065242,0.028737228295378905,0.012723686938951937,0.012726786282836852,0.008725402210495376,0.03644698961498303,0.012368678185730377
3800996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801038,0.032603866756917003,0.008037450394427024,0.009434808634086484,0.01208488241845824,0.009749057156995441,0.00843546230507824,0.007599963616111086,0.02514562770435326,0.012079052644450259,0.0205227928192456,0.00414100967660559,0.038200379188040666,0.02660514603502464,0.026900095073676373,0.008886476726343469
3801062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801066,0.00792363666998591,0.007797407927091467,0.0046383034523274575,0.006152673506171079,0.018577804538987358,0.009612219421437777,0.009443025927173582,0.01393902208066427,0.004837222711515775,0.009878044904144612,0.009523017243648657,0.012363522649436876,0.01449185884347376,0.007520243667125227,0.008991736900475718
3801073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801481,0.04021229429137516,0.015302765973461281,0.005800572086314915,0.017765194051447383,0.009529303232869966,0.012043562963615605,0.015894236709023228,0.023970158768836344,0.009380852987527484,0.023517021442546814,0.00970915053265066,0.017802795900170754,0.016186800118552964,0.030382162269290632,0.013968414509467359
3801661,0.01937351733233257,0.008089109854169312,0.00862140917808518,0.012529449797467958,0.015036330389054218,0.00810746565858432,0.011177955911226006,0.05478599768953639,0.024981538474582853,0.029915983002471683,0.005212223678009663,0.017957342529700247,0.02628049281578184,0.050119275124328816,0.00901881617702447
3801790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900540,0.03829193123203069,0.009492081203734994,0.005043412813822256,0.006385445942350076,0.010372529988419643,0.01547913212880657,0.007901448260763791,0.05305585160282605,0.01637891845716849,0.05537562818616689,0.015343395813185988,0.029107937746366268,0.01746914736568813,0.03324992516425194,0.00620759694138276
3900547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900562,0.02453632933627331,0.007667170201471422,0.007442750356049364,0.011608353820247948,0.016724026315870333,0.00725955348226735,0.017954213970227628,0.045270604018790635,0.014442031891779243,0.03796249332016703,0.0044509049935226,0.042692330653331126,0.04876716131886689,0.05237655845219322,0.009216233427228023
3900574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900590,0.03553983609649745,0.014658372286462494,0.008884205639787897,0.007346830169724103,0.012587292508778764,0.008956416572009516,0.0052600958621006385,0.04642914563283968,0.009964817220181658,0.01944514954037341,0.008991727475226599,0.02868265029483443,0.026341447085846167,0.033162704464922865,0.007059399158676248
3900610,0.009491024379104072,0.010836363226588637,0.008605517141362236,0.009663771406689987,0.01993492607607013,0.008189694447379216,0.0076405676137959455,0.029697449557937777,0.01213404788552109,0.022238197638537384,0.005998388034318135,0.040451156049300205,0.03780028860940903,0.035367325178456074,0.005552833405498165
3900612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900635,0.05003670103062231,0.011199010354401623,0.00603846619910332,0.011109048665655985,0.008073782547431942,0.008564676928111456,0.010733781791873537,0.048290168108619365,0.01883484913699783,0.013736203709518531,0.011767637231879487,0.0146911097998191,0.017377987803881244,0.039436220761653464,0.015994698812348898
3900638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900672,0.03639569000871284,0.005364903662040934,0.009726927718430456,0.00754749522428886,0.0071727863884564315,0.009191016623913131,0.00809583978510269,0.03326530068348379,0.011296066731751587,0.055880142630198235,0.004562738506955115,0.03949895288893271,0.025010137743437792,0.014607070640566162,0.010332559997312142
3900687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500514,0.047832880673200094,0.006124828234856113,0.0110637021545214,0.010462150918803521,0.008204773991162642,0.012246141929454966,0.015422960975701918,0.03090488876976905,0.010739443905145784,0.043383529249469886,0.011921279373711131,0.014900018686012182,0.014417913067139168,0.038597443419627564,0.0135503162672644
4500572,0.04293044188309484,0.00807522243858114,0.0056787711694363825,0.00760253185864495,0.00652378790412557,0.016526036060913768,0.015286215259355846,0.03385826227144797,0.01174493659949393,0.043127633267607435,0.004568516090264813,0.018778896189298816,0.025019482232324315,0.020657251311444837,0.014718426669093287
4500584,0.06296872909639621,0.005695801136454612,0.006495120217968176,0.009404879961243328,0.010281830753092112,0.011781589568545442,0.016033105033899882,0.043140902025607705,0.011262176982399112,0.04186571971815547,0.008253788385467397,0.030775973284369183,0.02625264854644033,0.02668362224449181,0.018584510912074186
4500616,0.03876704773136447,0.012736227278857004,0.010086002018927231,0.011205883988438673,0.014487197885410348,0.009696400990386208,0.009634821179288369,0.034724732683613736,0.008178178334302417,0.0349539055431985,0.005977154707433318,0.019052168713659112,0.02776839686311064,0.013579774493439221,0.00720770788803188
4500635,0.029171980521614845,0.002811443895467533,0.008602563758169228,0.008744821144659843,0.01519323246987779,0.008372677211646494,0.01662083841127486,0.017464210546026697,0.011691540252659841,0.05236951802264765,0.007252798241209024,0.03269843412603305,0.016973962094971044,0.04125312168708965,0.02058607363584212
4500638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500648,0.008767179558832303,0.010192395898048809,0.010260966152526285,0.006748624182573566,0.014423465654610912,0.007383046686518851,0.017432221257957178,0.011495368390893072,0.01414732711814991,0.0069833881790345685,0.006736957471840209,0.01315560078845917,0.009655645097624944,0.015093382672500297,0.00731972902145149
4500668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500675,0.05613101305491197,0.012390211868150505,0.010077841536941329,0.008254300581732231,0.010969599196048924,0.01243301053053537,0.011064877567060266,0.047874325018077216,0.006355875317035985,0.04708543541091122,0.004781931712593351,0.03135688235969897,0.03224159200742847,0.05448957909288686,0.008458846198976912
4500685,0.027441453733139998,0.006545216220012935,0.005809539279335977,0.007986121034352485,0.019722697828986408,0.008831302755180017,0.010312760883738859,0.03257259729571209,0.007657543648511786,0.022237336383083416,0.00832933468239899,0.026772958106132925,0.0125561530863782,0.015220725666353385,0.009803384642729713
4500704,0.0409486533599892,0.006604938413945292,0.008364693500278783,0.008624591900707895,0.02145477921987309,0.011847106712232413,0.00955611292413193,0.024818298162448276,0.009638109267859563,0.028253858438642525,0.005877597444766346,0.015584196121559762,0.023228462680341715,0.04057525975667085,0.010123434113041063
4500705,0.019939563284629144,0.0042447514930231715,0.005523568367185791,0.010618259361871695,0.008837910897551468,0.008732491899103,0.013793475237084976,0.014682451819692209,0.00815553077201878,0.013083850355852652,0.007053500850815846,0.021581373410982825,0.00996975989526866,0.014753541111004331,0.01548364307768345
4500725,0.019447764640896502,0.011689709353728376,0.02120172641103996,0.006509533860599982,0.010500109960121523,0.01957353210592063,0.009004739370752378,0.035468749639155694,0.010292739979880328,0.015425013954598572,0.0105460565824746,0.013125156344721736,0.01594285281218731,0.02311072850397675,0.014570710587990785
4500743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500749,0.0227957517704462,0.008464217378783534,0.007720331980858814,0.005420871878681946,0.005768159380731179,0.011551504947191758,0.011605143414724536,0.015502063120118566,0.009371733276366338,0.006313624900401829,0.006718794286695749,0.010301343889079252,0.013787364076290066,0.0247849519616289,0.008766598418250044
4500788,0.01255998567590608,0.013546599294186263,0.01006615385136462,0.006664349281261798,0.009916932299750705,0.01513590378405267,0.01593341669664303,0.02198648650177195,0.011268038641048762,0.01164154763801749,0.003645790147820394,0.014798030349394904,0.007113844873624889,0.028265168491216432,0.00767847775558045
4500790,0.03611561897784366,0.005983038221275528,0.007012648120386173,0.005925161050656041,0.007633791352737825,0.012594070037979034,0.009933863147462977,0.028315733997885506,0.011275155001833943,0.02253529382098979,0.008698917578149397,0.02203875457102169,0.016938177961267644,0.03486088020902238,0.014085866407313316
4500793,0.03941343947729477,0.010045384882939795,0.007041751058594885,0.005590947815162013,0.0190809583818096,0.006088277160036798,0.014338828262794125,0.037493010773322163,0.012440814187311144,0.026790577027415982,0.013058551742310631,0.01764856473247011,0.028488238200561882,0.03747961435607798,0.00893804401390338
4500810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500818,0.02387201003780066,0.013051600774149269,0.008192572281289289,0.006244957856720879,0.006516430447128924,0.010504260381426786,0.011935876569769951,0.03291453730893206,0.009480004575699898,0.018695859963742675,0.008883496856320445,0.013451596661585772,0.030544804617827145,0.013793647068872152,0.0091407397366733
4500861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000576,0.036958265697000885,0.008285203404308076,0.010931835172519428,0.007212234659193725,0.007859087471192409,0.006696865684580593,0.010339776449131536,0.02441964910961699,0.006581952588712142,0.045785483338748816,0.006066364209311121,0.016285198881009124,0.03003183683785904,0.04779185636885047,0.006196558863063039
5000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000593,0.0330109452971642,0.00689118031660788,0.0070551963244110515,0.009084644215951143,0.0065923437875917475,0.010103333537619262,0.011507791614646693,0.01935632317585826,0.01620832323531431,0.02655360536154354,0.01026530716193305,0.013585178086857915,0.01471405306194866,0.03513800178138732,0.015107628023528052
5000598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000601,0.02295596847964153,0.007073793082207133,0.00397163189553156,0.006730917946880393,0.01026289600239374,0.013274828819001236,0.013169706579978657,0.014560192058768759,0.009947972264616129,0.03260958862727065,0.00858424503824767,0.007366761085469763,0.010412626323796649,0.028182172271546763,0.008304631941790236
5000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000617,0.022789635652998668,0.006832522763200582,0.012160324877028988,0.00900881261797815,0.013024906998937632,0.010803823634335748,0.010737574233141504,0.018316330509622718,0.017539960750289005,0.026382998865145457,0.008401214836958389,0.014904509610931385,0.009450227077414738,0.05368367816264488,0.006114447897307403
5000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
